IDs,age,ageDifference,gender,genderDifference,issue,opinionFirst_1,opinionFirst_2,opinionFirst_3,opinionFirst_4,opinionFirst_5,opinionSecond_1,opinionSecond_2,opinionSecond_3,opinionSecond_4,opinionSecond_5,fullLiking_1,fullLiking_2,fullLiking_3,fullLiking_4,fullLiking_5,liking,similarity
8264,26,24,0,1,0,1,-1,1,1,-1,-1,-1,-1,-1,-1,4,3,4,4,1,3.5,2
8368,35,5,0,1,0,1,-1,1,1,-1,-1,1,1,1,-1,5,5,5,5,5,5,3
8396,19,NaN,0,NaN,0,0,1,-1,0,1,-1,1,1,1,-1,5,4,5,5,4,4.5,1
8421,26,9,0,1,0,-1,1,1,-1,-1,1,1,-1,-1,-1,5,3,3,5,3,3,3
8422,24,-1,1,1,0,1,-1,1,1,1,-1,-1,1,1,1,4,3,2,5,3,2.5,4
8426,26,9,0,0,0,1,1,-1,1,-1,-1,-1,1,1,-1,5,5,5,4,1,5,2
8369,53,-35,1,1,0,1,1,1,-1,0,-1,-1,1,-1,0,3,3,3,5,5,3,2
8316,43,-25,0,0,0,-1,1,-1,1,1,-1,1,-1,0,1,5,4,3,5,3,3.5,4
8499,28,NaN,0,NaN,0,-1,-1,-1,0,1,1,-1,-1,1,-1,2,2,3,4,4,2.5,2
8425,35,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,4,5,5
8365,20,31,1,0,0,-1,-1,-1,-1,-1,-1,0,1,0,0,5,4,3,5,3,3.5,1
8389,18,4,1,0,0,1,1,-1,-1,1,-1,1,1,1,1,4,5,4,4,1,4.5,2
8384,26,NaN,1,NaN,0,0,0,0,1,1,-1,-1,-1,1,1,5,4,4,5,4,4,2
8385,36,11,0,0,0,1,1,1,1,-1,0,-1,-1,1,1,5,4,4,4,4,4,1
8353,41,NaN,1,NaN,0,-1,-1,1,1,0,-1,-1,0,1,-1,5,4,5,5,3,4.5,3
8352,37,-4,1,0,0,1,-1,-1,1,1,-1,1,0,1,0,5,5,4,5,3,4.5,1
8256,23,NaN,1,NaN,0,-1,1,-1,1,1,0,1,-1,-1,1,5,5,4,5,5,4.5,3
8430,47,NaN,0,NaN,0,-1,1,1,-1,-1,0,-1,1,1,0,5,4,5,5,5,4.5,1
8354,44,NaN,1,NaN,0,1,1,1,1,0,-1,-1,-1,-1,-1,5,5,5,5,4,5,0
8356,32,NaN,1,NaN,0,-1,0,1,-1,-1,1,-1,1,1,0,4,3,3,5,3,3,1
8359,49,-3,0,0,0,0,1,1,-1,1,-1,-1,1,-1,-1,3,3,2,2,2,2.5,2
8358,29,NaN,1,NaN,0,1,1,1,1,1,1,1,-1,1,1,4,4,4,4,4,4,4
8357,44,NaN,1,NaN,0,1,-1,-1,1,-1,1,-1,1,0,-1,5,5,4,5,4,4.5,3
8436,32,-7,1,0,0,-1,1,-1,-1,-1,-1,0,-1,1,0,4,3,3,5,4,3,2
8291,40,17,0,1,0,-1,1,1,-1,1,0,1,1,0,-1,3,3,3,4,1,3,2
8346,52,-31,1,1,0,-1,1,-1,-1,-1,1,0,-1,1,-1,4,3,4,4,4,3.5,2
8347,42,-19,0,1,0,-1,-1,1,1,1,-1,1,-1,-1,1,4,4,4,5,3,4,2
8305,33,-10,0,0,0,-1,1,-1,1,-1,1,0,1,-1,-1,5,4,4,5,4,4,1
8349,19,21,1,1,0,1,1,1,-1,0,0,0,0,0,0,5,2,3,4,3,2.5,0
8350,25,13,0,1,0,-1,-1,0,-1,-1,-1,1,1,1,0,5,3,3,5,2,3,1
8435,30,8,1,0,0,-1,1,-1,1,-1,1,1,1,-1,-1,4,3,3,5,3,3,2
8388,23,-1,1,1,0,0,1,-1,1,1,-1,0,1,1,1,5,5,5,4,5,5,2
8437,38,-6,0,1,0,1,-1,-1,1,-1,-1,1,1,1,-1,5,3,3,4,2,3,2
8389,22,-4,0,0,0,-1,1,1,1,1,1,1,-1,-1,1,5,5,4,5,3,4.5,2
8388,22,1,1,1,0,-1,0,1,1,1,0,1,-1,1,1,5,4,4,5,2,4,2
8437,32,6,0,1,0,-1,1,1,1,-1,1,-1,-1,1,-1,4,4,5,5,3,4.5,2
8377,25,-1,0,1,0,1,1,1,-1,0,1,-1,1,-1,-1,5,4,4,5,3,4,3
8399,37,-12,0,1,0,0,-1,1,1,-1,-1,-1,-1,-1,-1,5,4,4,5,4,4,2
8394,21,20,1,0,0,1,-1,-1,-1,-1,-1,1,1,1,1,5,3,3,5,1,3,0
8369,18,35,1,1,0,-1,-1,1,-1,0,1,1,1,-1,0,5,3,2,5,1,2.5,2
8424,20,21,1,0,0,-1,1,0,0,-1,-1,1,-1,1,1,5,4,5,5,2,4.5,2
8392,45,3,0,1,0,1,1,1,1,1,1,-1,-1,-1,-1,5,4,4,5,3,4,1
8370,20,33,0,0,0,-1,-1,1,1,-1,-1,-1,1,1,0,5,4,3,4,1,3.5,4
8421,35,-9,0,1,0,1,1,-1,-1,-1,-1,1,1,-1,-1,5,5,5,5,4,5,3
8365,51,-31,0,0,0,1,-1,1,-1,-1,-1,1,-1,1,-1,5,4,5,5,4,4.5,1
8371,30,NaN,0,NaN,0,-1,1,1,1,1,-1,0,1,-1,-1,5,4,3,3,2,3.5,2
8594,32,-3,0,1,0,0,-1,1,-1,0,0,1,1,-1,0,5,4,4,4,3,4,2
8512,28,2,1,0,0,0,1,1,1,1,0,1,-1,1,0,2,4,3,3,5,3.5,2
8372,30,NaN,1,NaN,0,-1,1,1,1,1,1,-1,1,1,1,5,2,3,5,1,2.5,3
8373,30,NaN,1,NaN,0,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,5,5,5,5,5,5,4
7442,25,-5,1,1,0,0,0,-1,1,0,1,-1,-1,1,1,5,4,4,5,5,4,2
7263,23,7,1,0,0,0,1,1,0,-1,-1,-1,1,1,-1,5,4,5,5,4,4.5,2
7504,21,6,1,1,0,-1,0,-1,1,0,-1,1,0,1,-1,5,4,4,5,3,4,2
7394,38,NaN,1,NaN,0,1,1,1,-1,-1,1,1,1,-1,1,4,4,3,4,3,3.5,4
6422,36,12,0,1,1,-1,1,-1,1,1,-1,1,-1,1,1,5,4,4,4,3,4,5
6242,26,20,1,1,1,-1,-1,-1,1,1,-1,1,0,-1,1,5,4,5,5,5,4.5,2
6445,28,25,1,1,1,-1,1,-1,-1,1,0,1,1,-1,0,4,4,5,5,2,4.5,2
6233,22,1,0,0,1,-1,0,-1,1,1,1,1,1,-1,0,3,3,2,4,2,2.5,0
6092,22,2,0,0,1,1,1,1,0,1,0,-1,-1,-1,1,4,3,3,5,2,3,1
6093,20,4,1,0,1,1,1,1,0,1,0,1,1,-1,1,4,1,2,3,1,1.5,3
6101,24,9,1,1,1,-1,1,0,1,1,-1,0,1,1,1,4,2,3,5,4,2.5,3
6099,34,NaN,1,NaN,1,-1,1,-1,1,1,-1,1,0,-1,1,5,4,4,5,4,4,3
6096,26,NaN,1,NaN,1,1,1,-1,1,0,1,-1,-1,-1,0,5,5,5,5,4,5,2
6104,33,0,1,0,1,-1,-1,1,-1,1,-1,-1,-1,-1,1,4,4,4,4,1,4,4
6103,35,9,0,0,1,-1,1,-1,1,1,-1,1,-1,-1,0,5,5,4,5,4,4.5,3
6102,36,-13,0,0,1,-1,0,1,1,1,-1,1,-1,-1,1,5,5,5,5,4,5,2
6101,33,-9,1,1,1,-1,0,1,1,1,-1,1,0,1,1,5,5,5,5,5,5,3
6100,40,NaN,0,NaN,1,-1,1,-1,1,1,-1,0,-1,1,1,5,5,5,5,3,5,4
6097,28,NaN,0,NaN,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,4,4,4,4,4,4,2
6095,19,4,1,1,1,-1,1,1,-1,1,-1,1,1,-1,0,5,4,4,5,1,4,4
6094,19,NaN,0,NaN,1,0,1,-1,-1,1,1,1,1,-1,-1,4,4,5,5,1,4.5,2
6070,24,9,0,1,1,1,1,-1,-1,0,-1,1,1,1,1,4,4,4,5,1,4,1
6069,25,30,1,1,1,-1,1,1,-1,0,-1,-1,-1,1,1,5,4,3,5,1,3.5,1
6109,33,-8,1,1,1,1,1,1,-1,0,1,-1,1,-1,-1,5,4,4,5,3,4,3
6110,29,29,2,0,1,1,1,1,-1,-1,1,1,1,-1,0,5,5,5,5,1,5,4
6172,31,-5,0,0,1,1,-1,-1,-1,0,1,1,0,-1,-1,3,5,5,5,5,5,2
6172,26,5,1,0,1,1,1,0,-1,-1,1,-1,-1,-1,0,4,3,4,3,5,3.5,2
6447,27,-3,1,1,1,-1,-1,-1,-1,1,1,0,0,1,1,5,4,4,5,4,4,1
6448,26,27,1,1,1,-1,-1,1,-1,1,1,1,1,-1,-1,4,3,2,4,3,2.5,2
6328,24,25,0,0,1,1,1,-1,-1,1,-1,-1,-1,1,1,4,5,4,5,4,4.5,2
6327,22,31,1,0,1,1,1,-1,-1,0,-1,-1,-1,1,1,3,3,4,5,2,3.5,1
6461,64,NaN,0,NaN,1,-1,-1,-1,1,1,-1,-1,1,1,1,5,5,5,5,4,5,4
6424,27,-1,0,0,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,4,4,5,5,4,4.5,3
6431,32,18,1,0,1,1,1,1,1,1,1,1,1,-1,-1,5,4,4,5,3,4,3
6174,47,-15,1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,5,5,5,5,4,5,5
6262,35,NaN,1,NaN,1,-1,1,1,-1,1,-1,0,1,1,1,5,5,5,5,5,5,3
6261,40,NaN,1,NaN,1,-1,0,1,1,1,-1,1,1,-1,1,5,5,5,4,5,5,3
6414,31,-1,1,1,1,1,0,1,-1,-1,1,0,-1,-1,0,5,4,4,5,4,4,2
6373,33,0,0,0,1,1,-1,1,-1,-1,1,1,-1,-1,0,5,5,5,5,5,5,2
6257,29,-4,1,1,1,0,-1,-1,1,0,0,-1,-1,-1,1,5,2,3,5,2,2.5,2
6175,38,4,1,1,1,1,-1,-1,-1,1,-1,-1,1,-1,1,5,4,4,5,4,4,3
6171,19,NaN,1,NaN,1,1,1,1,-1,-1,1,1,1,-1,-1,5,5,5,5,5,5,5
6412,34,-14,0,0,1,0,1,1,-1,1,1,1,1,-1,0,5,5,5,5,4,5,3
6346,20,9,1,1,1,1,1,1,-1,0,-1,0,1,-1,0,5,5,5,5,5,5,2
6344,29,NaN,0,NaN,1,1,1,1,1,1,0,-1,1,-1,0,4,4,5,5,5,4.5,1
6343,35,-13,1,1,1,1,1,1,-1,-1,-1,1,1,-1,0,5,4,4,5,4,4,3
6342,35,-11,1,0,1,-1,1,-1,-1,1,-1,1,1,1,0,5,5,4,5,4,4.5,2
6345,31,2,1,0,1,1,1,1,-1,0,1,1,1,-1,-1,5,5,5,5,5,5,4
6348,23,8,0,0,1,1,0,0,-1,0,0,1,-1,-1,-1,4,5,5,5,4,5,1
6350,24,-4,0,1,1,1,1,1,-1,-1,-1,1,-1,-1,0,4,3,3,5,3,3,2
6063,36,-2,1,1,1,0,1,1,-1,0,0,1,1,-1,1,5,4,4,5,5,4,3
6342,24,11,0,0,1,-1,1,1,1,0,-1,1,-1,-1,1,3,3,4,5,3,3.5,2
6088,27,1,1,0,1,1,1,1,1,-1,-1,-1,-1,-1,1,4,4,4,5,4,4,0
6088,28,-1,0,0,1,-1,-1,-1,-1,1,1,1,1,1,-1,3,4,3,5,4,3.5,0
6083,30,-3,0,1,1,-1,1,1,1,-1,-1,1,-1,-1,1,5,5,5,5,5,5,2
6087,39,10,0,1,1,1,0,1,-1,1,1,1,1,-1,-1,4,3,3,5,1,3,3
6086,38,1,1,1,1,1,1,-1,-1,0,1,1,1,-1,-1,4,4,4,5,4,4,3
6441,25,NaN,1,NaN,1,-1,-1,-1,1,0,1,-1,-1,1,0,4,4,4,4,3,4,3
6458,57,-32,0,1,1,-1,-1,-1,1,-1,1,1,-1,-1,-1,5,5,5,5,3,5,2
6452,37,-6,0,0,1,0,0,1,-1,0,-1,1,-1,1,1,5,4,4,5,4,4,0
6411,41,-9,1,0,1,-1,1,-1,-1,1,-1,1,1,-1,1,4,4,5,5,4,4.5,4
6188,33,NaN,0,NaN,1,1,0,0,1,1,1,0,0,-1,1,4,4,4,4,4,4,2
6268,40,NaN,0,NaN,1,1,-1,-1,-1,-1,1,1,0,-1,0,5,4,4,5,4,4,2
6367,25,2,1,1,1,-1,1,1,1,0,-1,-1,1,-1,0,5,5,4,5,5,4.5,2
6376,24,2,1,0,1,-1,1,1,-1,-1,1,-1,-1,0,0,5,5,5,5,5,5,0
6114,33,-6,0,1,1,0,1,-1,-1,0,0,-1,-1,-1,1,4,3,4,4,3,3.5,2
6369,41,-3,0,1,1,-1,1,-1,-1,-1,-1,-1,1,1,1,5,5,5,5,5,5,1
6369,38,3,0,1,1,-1,1,1,1,1,-1,1,-1,-1,-1,5,5,5,5,5,5,2
6113,25,-3,1,0,1,0,1,-1,-1,0,1,1,1,-1,1,5,4,4,4,2,4,2
6112,24,-4,1,1,1,0,-1,0,-1,0,1,1,1,1,0,5,4,4,4,4,4,0
6236,32,1,1,0,1,0,-1,1,1,1,-1,-1,1,-1,1,5,5,4,5,1,4.5,3
6249,44,NaN,0,NaN,1,-1,0,-1,-1,1,-1,-1,-1,1,1,4,5,5,5,4,5,3
6251,39,NaN,1,NaN,1,-1,-1,1,-1,1,0,1,1,1,1,5,5,5,5,5,5,2
6361,36,8,0,0,1,-1,-1,1,-1,-1,0,1,0,-1,0,5,2,2,5,3,2,1
6209,26,1,0,0,1,1,-1,-1,1,1,1,-1,-1,-1,1,5,5,5,5,4,5,4
6452,31,6,1,0,1,-1,1,-1,1,1,0,0,1,-1,0,4,3,3,3,4,3,0
6455,29,29,1,1,1,1,1,1,0,0,-1,0,1,1,1,4,4,4,5,4,4,1
6451,31,6,0,0,1,-1,0,-1,-1,-1,-1,1,-1,-1,1,5,4,4,5,3,4,3
6446,31,19,0,1,1,-1,-1,-1,1,-1,1,1,1,-1,1,5,4,5,5,3,4.5,0
6321,25,7,1,0,1,1,1,1,-1,1,-1,-1,-1,-1,1,5,5,5,5,5,5,2
6321,32,-7,0,0,1,-1,-1,-1,-1,1,1,1,1,-1,1,5,5,5,5,3,5,2
6368,34,-2,1,0,1,-1,-1,-1,-1,1,1,1,1,1,1,5,5,5,5,1,5,1
6275,26,-4,1,1,1,1,-1,-1,-1,1,0,1,-1,0,0,5,4,4,5,5,4,1
6449,33,9,0,0,1,-1,1,-1,-1,1,1,1,1,-1,-1,5,5,5,5,4,5,2
6455,58,-29,1,1,1,-1,0,1,1,1,1,1,1,0,0,4,4,4,4,3,4,1
6427,43,4,0,1,1,1,1,1,-1,1,1,1,-1,-1,1,5,5,5,5,2,5,4
6368,32,2,0,0,1,1,1,1,1,1,-1,-1,-1,-1,1,4,4,4,5,4,4,1
6235,23,13,0,0,1,-1,1,0,1,0,-1,1,1,1,1,4,4,3,5,4,3.5,3
6277,26,NaN,0,NaN,1,-1,1,-1,-1,1,1,1,1,1,1,5,4,5,5,5,4.5,2
6276,22,7,1,1,1,1,1,1,-1,0,-1,1,-1,-1,1,5,5,4,5,5,4.5,2
6371,53,NaN,1,NaN,1,-1,1,1,-1,1,-1,1,1,0,0,4,5,4,5,1,4.5,3
6428,48,NaN,1,NaN,1,-1,0,-1,1,1,1,1,1,-1,0,4,4,4,5,4,4,0
6379,24,-1,0,0,1,1,1,1,-1,1,0,1,1,-1,-1,4,5,5,5,5,5,3
6227,35,-5,0,0,1,1,1,1,1,1,1,1,-1,-1,-1,4,4,4,5,4,4,2
6276,29,-7,1,1,1,1,1,1,1,1,1,1,1,-1,0,5,5,5,5,4,5,3
6407,27,NaN,0,NaN,1,-1,-1,1,1,-1,-1,-1,-1,-1,1,5,4,4,5,4,4,2
6453,29,-5,0,0,1,-1,-1,-1,-1,1,1,1,1,-1,-1,5,4,4,5,2,4,1
6274,27,NaN,0,NaN,1,1,1,-1,-1,-1,-1,1,-1,-1,1,4,3,3,5,2,3,3
639,20,-1,1,0,1,-1,1,-1,1,1,1,1,0,-1,-1,4,5,4,5,4,4.5,1
3864,18,0,0,0,0,0,1,1,-1,0,0,-1,1,1,0,4,1,4,5,1,2.5,1
1679,22,-2,1,1,1,1,1,1,-1,0,1,1,-1,-1,1,5,4,5,5,4,4.5,3
1678,22,-3,0,0,1,1,1,0,-1,1,-1,-1,1,-1,-1,5,4,5,5,4,4.5,1
4026,21,-2,1,0,0,1,1,-1,0,1,0,0,1,0,1,3,1,1,5,1,1,1
716,23,NaN,1,NaN,1,-1,-1,1,-1,1,-1,-1,1,-1,1,5,5,4,3,4,4.5,5
1808,37,NaN,0,NaN,1,0,1,0,1,-1,-1,1,1,1,-1,5,5,5,5,3,5,3
1940,22,-3,1,1,1,1,1,-1,-1,0,0,1,0,-1,0,5,5,5,5,2,5,2
1944,20,-1,1,1,1,1,1,1,-1,0,-1,-1,1,-1,1,4,4,5,5,2,4.5,2
1883,23,-2,0,1,1,0,1,-1,1,0,1,1,-1,1,1,5,5,4,5,4,4.5,3
2007,19,NaN,1,NaN,1,1,0,1,0,0,-1,0,1,-1,-1,4,4,5,5,3,4.5,1
2009,21,NaN,1,NaN,1,1,1,0,-1,0,1,1,1,-1,0,5,3,4,5,3,3.5,3
1939,18,NaN,1,NaN,1,1,1,1,0,-1,-1,-1,-1,-1,1,4,4,4,5,3,4,0
1941,18,NaN,1,NaN,1,1,1,-1,-1,-1,-1,1,-1,1,0,4,4,3,4,5,3.5,2
1941,23,NaN,1,NaN,1,-1,1,-1,1,0,1,1,-1,-1,-1,5,5,5,5,5,5,2
1968,18,NaN,1,NaN,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,3,4,5,5,2,4.5,5
1979,18,NaN,0,NaN,1,-1,1,1,-1,0,-1,1,1,-1,1,5,5,4,1,3,4.5,4
2019,19,-1,1,1,1,-1,0,1,-1,-1,-1,1,1,-1,-1,3,2,4,4,1,3,4
1943,19,-1,1,0,1,-1,1,-1,-1,1,-1,-1,-1,1,1,5,5,4,5,3,4.5,3
1944,19,1,1,1,1,-1,-1,1,-1,1,1,1,1,-1,0,5,4,3,4,4,3.5,2
1989,23,-1,0,0,1,-1,-1,-1,-1,1,-1,0,-1,-1,1,5,5,5,5,5,5,4
1989,22,1,1,0,1,-1,0,-1,-1,1,-1,-1,-1,-1,1,5,5,5,5,5,5,4
1956,20,-1,1,1,1,-1,-1,-1,1,1,-1,-1,0,-1,0,4,2,2,4,3,2,2
1954,20,3,1,0,1,-1,-1,-1,1,1,0,-1,-1,1,1,5,3,3,5,1,3,4
1978,18,0,1,1,1,-1,0,-1,1,1,-1,0,1,1,1,5,4,5,5,4,4.5,3
4234,48,-26,0,0,0,-1,1,1,1,0,1,-1,1,-1,-1,5,5,5,5,5,5,1
688,19,NaN,0,1,1,1,1,1,-1,-1,1,-1,-1,1,1,5,4,3,4,1,3.5,1
700,23,-2,0,0,1,-1,1,1,-1,0,0,0,1,-1,0,5,4,5,5,4,4.5,2
699,21,NaN,1,NaN,1,-1,0,-1,1,0,-1,1,-1,1,0,4,3,3,4,3,3,3
633,19,NaN,1,NaN,1,-1,-1,-1,-1,1,0,1,1,-1,0,4,2,2,5,3,2,1
4151,21,-2,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,3,4,2,3,5
1898,19,NaN,1,NaN,1,-1,1,-1,-1,1,-1,-1,0,-1,0,5,4,4,4,4,4,2
688,NaN,NaN,0,1,1,1,-1,-1,1,1,1,-1,1,-1,-1,5,5,5,5,2,5,2
689,18,4,0,0,1,1,1,1,-1,1,1,1,1,-1,-1,5,4,4,5,2,4,4
675,22,NaN,0,NaN,1,-1,-1,-1,1,1,1,1,0,-1,0,5,1,1,5,1,1,0
1976,18,NaN,0,NaN,1,-1,0,1,0,-1,1,-1,1,-1,-1,5,5,5,5,2,5,2
1937,18,4,1,0,1,0,0,1,0,0,-1,-1,-1,-1,1,4,5,4,5,5,4.5,0
1955,19,2,1,1,1,1,-1,1,-1,0,-1,-1,-1,-1,0,4,2,3,5,3,2.5,2
1956,19,1,1,1,1,1,-1,0,-1,0,-1,-1,-1,1,1,5,4,4,5,4,4,1
1949,18,3,0,0,1,-1,-1,-1,-1,1,1,1,1,0,-1,5,5,5,5,5,5,0
1943,18,1,0,0,1,-1,-1,-1,1,1,-1,1,-1,1,1,4,5,4,5,3,4.5,4
3981,18,5,1,1,0,0,1,-1,1,0,-1,0,-1,1,-1,5,4,3,5,3,3.5,2
3991,22,NaN,1,NaN,0,1,1,-1,-1,0,-1,1,-1,-1,-1,5,3,4,4,3,3.5,3
3124,46,NaN,0,NaN,0,-1,1,1,1,-1,1,1,0,-1,-1,4,3,4,5,3,3.5,2
1687,20,-2,1,1,1,1,1,-1,-1,0,-1,0,1,1,1,4,4,4,4,4,4,0
1686,18,NaN,1,NaN,1,1,1,0,-1,0,1,0,-1,-1,0,4,5,5,5,3,5,2
3111,21,NaN,1,NaN,0,1,-1,-1,1,0,-1,-1,-1,-1,-1,4,4,4,4,3,4,2
1685,22,0,1,1,1,1,1,0,-1,0,1,1,1,-1,-1,5,4,4,5,3,4,3
1681,20,3,0,1,1,1,1,1,-1,-1,1,1,1,-1,0,4,4,4,5,1,4,4
1682,19,NaN,0,NaN,1,1,1,1,-1,0,1,0,1,-1,0,4,4,4,5,1,4,3
1683,18,3,0,1,1,1,1,-1,-1,1,-1,-1,-1,1,1,4,4,4,4,3,4,2
1670,21,1,1,1,1,-1,1,1,-1,0,1,1,0,1,-1,5,4,4,5,4,4,1
1692,19,1,1,0,1,1,1,1,-1,-1,1,1,0,-1,-1,5,4,4,5,2,4,4
1660,20,1,0,0,1,-1,-1,-1,-1,1,1,1,-1,-1,1,4,4,4,5,3,4,3
3975,21,-2,1,0,0,-1,-1,-1,1,-1,1,0,-1,-1,-1,4,4,4,4,4,4,2
3988,22,-1,0,0,0,0,0,-1,-1,1,-1,1,1,-1,1,5,4,4,5,4,4,2
4036,24,-3,1,0,0,-1,1,1,-1,-1,1,-1,-1,-1,-1,4,4,4,4,4,4,2
3963,23,NaN,1,NaN,0,1,1,1,1,-1,1,1,1,1,-1,4,3,3,4,4,3,5
3964,18,2,0,0,0,-1,1,-1,1,-1,-1,-1,-1,-1,-1,5,4,3,4,5,3.5,3
3952,18,2,0,1,0,1,1,-1,1,-1,1,-1,-1,-1,-1,5,4,3,4,2,3.5,3
2759,23,0,1,1,0,-1,1,-1,-1,-1,0,0,1,1,1,5,4,3,5,2,3.5,0
1721,21,2,1,0,1,-1,1,1,-1,1,-1,-1,-1,-1,1,4,3,5,5,2,4,3
3928,19,1,0,0,0,1,-1,-1,1,1,-1,1,-1,1,-1,4,4,4,5,3,4,2
1720,21,1,1,0,1,1,1,1,-1,-1,-1,-1,-1,1,1,5,3,3,5,3,3,0
3116,21,-1,1,1,0,-1,-1,1,1,0,0,-1,1,-1,-1,3,3,3,4,3,3,2
3117,22,0,1,1,0,-1,1,1,-1,-1,1,1,1,1,1,5,4,4,5,4,4,2
3951,22,-1,1,0,0,1,1,1,-1,0,0,-1,1,-1,1,4,1,1,4,2,1,2
1669,20,NaN,1,NaN,1,1,-1,0,1,0,-1,-1,-1,1,1,5,5,5,5,3,5,2
1673,22,-2,0,0,1,-1,-1,0,-1,-1,-1,1,1,1,0,4,5,4,3,4,4.5,1
1747,23,-4,0,0,1,1,-1,1,-1,-1,-1,-1,-1,-1,0,5,4,4,5,4,4,2
3001,22,NaN,0,NaN,0,1,1,1,-1,1,1,-1,1,1,-1,4,5,5,5,5,5,2
1674,22,-2,1,0,1,1,-1,0,-1,0,-1,1,1,1,0,4,3,3,4,3,3,0
1715,18,4,0,0,1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,2,2,1,4,1,1.5,4
1724,23,-5,1,1,1,1,1,1,-1,0,1,-1,-1,-1,1,5,5,5,5,4,5,2
1716,18,5,1,1,1,1,-1,1,-1,-1,-1,1,1,-1,-1,5,5,5,5,4,5,3
2784,21,-3,1,1,0,1,-1,-1,1,-1,-1,1,-1,1,-1,5,3,3,2,1,3,3
2813,19,1,1,1,0,-1,0,-1,0,-1,0,1,-1,1,1,4,3,3,3,2,3,1
2759,23,0,1,1,0,0,0,1,1,1,-1,1,-1,-1,-1,5,3,3,5,2,3,0
4031,20,1,1,0,0,-1,0,-1,-1,1,-1,-1,-1,-1,-1,3,2,2,3,1,2,3
1697,22,NaN,0,NaN,1,-1,-1,-1,-1,1,-1,-1,-1,1,0,5,5,4,5,4,4.5,3
1698,18,2,0,1,1,-1,-1,-1,1,1,-1,0,1,-1,1,5,4,4,5,1,4,2
1726,21,2,1,0,1,0,1,-1,-1,1,0,-1,1,-1,1,3,3,3,4,2,3,2
1725,NaN,NaN,0,NaN,1,-1,-1,-1,-1,0,1,0,-1,-1,1,5,5,5,5,5,5,2
1725,23,NaN,1,NaN,1,1,1,1,-1,0,1,1,-1,1,1,4,4,5,5,4,4.5,2
1746,20,-2,1,1,1,0,-1,1,-1,0,0,-1,-1,-1,1,4,3,4,4,3,3.5,2
1744,19,2,1,1,1,-1,-1,0,-1,1,1,1,0,-1,0,4,2,3,3,2,2.5,1
1743,19,3,1,1,1,-1,-1,-1,1,1,-1,0,0,-1,-1,4,4,4,5,3,4,1
3951,21,1,0,0,0,0,-1,1,-1,1,1,1,1,-1,0,4,3,3,5,1,3,2
3953,23,0,0,0,0,1,-1,-1,1,-1,0,1,1,1,-1,3,3,4,5,3,3.5,2
3952,20,-2,0,1,0,1,-1,-1,-1,-1,1,1,-1,1,-1,4,3,3,5,1,3,3
4035,20,2,1,1,0,-1,1,-1,1,0,1,-1,0,-1,-1,5,5,5,5,4,5,0
3893,21,0,0,0,0,-1,-1,-1,-1,-1,1,1,1,-1,1,4,2,3,5,1,2.5,1
4012,20,2,1,1,0,1,-1,1,-1,1,-1,-1,-1,-1,-1,5,4,4,5,4,4,2
4009,20,0,0,0,0,-1,-1,0,1,1,-1,1,1,1,0,3,3,4,3,4,3.5,2
3018,53,NaN,1,NaN,0,-1,-1,1,-1,1,0,-1,-1,0,0,5,4,4,5,3,4,1
1670,22,-1,1,1,1,1,1,0,1,-1,-1,1,1,-1,0,5,5,5,5,4,5,1
1721,23,-2,0,0,1,-1,-1,-1,-1,1,-1,1,1,-1,1,5,3,4,3,3,3.5,3
3117,22,0,1,1,0,1,1,1,1,1,-1,1,1,-1,-1,5,5,5,5,4,5,2
1745,18,3,1,1,1,-1,1,-1,-1,1,-1,-1,1,1,1,5,2,5,5,2,3.5,2
1746,18,2,1,1,1,-1,-1,-1,-1,1,0,-1,1,-1,0,4,3,4,5,4,3.5,2
3892,21,0,0,0,0,0,1,1,1,0,-1,1,-1,1,1,5,4,4,5,4,4,2
4010,20,3,1,0,0,1,1,0,-1,1,-1,1,1,-1,1,4,3,3,5,2,3,3
1712,19,4,1,0,1,1,1,1,-1,-1,1,1,1,-1,-1,5,5,4,5,2,4.5,5
3892,21,0,1,0,0,-1,1,-1,1,1,0,1,1,1,0,4,3,3,5,2,3,2
3893,21,0,1,0,0,1,1,1,-1,1,-1,-1,-1,-1,-1,5,4,4,5,1,4,1
4042,22,-4,1,1,0,1,-1,1,1,-1,0,-1,-1,1,1,4,3,4,5,3,3.5,2
4039,21,1,1,0,0,1,1,1,-1,-1,-1,-1,1,-1,0,4,3,3,5,3,3,2
3996,21,-1,0,0,0,0,1,1,0,1,1,0,0,1,1,4,4,4,5,3,4,1
1742,18,1,1,0,1,-1,0,1,-1,0,0,1,-1,-1,1,5,5,5,5,3,5,1
3995,20,3,1,1,0,-1,0,0,1,-1,-1,0,-1,1,-1,5,3,4,5,3,3.5,3
3109,21,11,0,1,0,1,-1,1,0,-1,1,1,1,1,1,4,3,4,5,3,3.5,2
