"StartDate","EndDate","Progress","Duration..in.seconds.","Finished","RecordedDate","Gender","Gender_3_TEXT","Age","State","income","Education","Hispanic","Race","Race_6_TEXT","Pets_1","Pets_2","Pets_3","Pets_4","Pets_5","Pets_6","Pets_7","Pets_8","Pets_9","Pets_10","Pets_10_TEXT","Donations_1","Donations_2","Donations_3","Donations_4","Donations_5","Donations_6","Donations_7","Donations_8","Donations_9","Donations_10","Donations_11","Donations_12","Donations_13","Donations_14","Donations_15","Donations_16","Donations_17","Impossible_1","Impossible_2","Impossible_3","Impossible_4","Impossible_5","Impossible_8","Impossible_6","Impossible_7","Impossible_11","Impossible_9","Impossible_10","Blue_dress","Don","assignment_id","participant_id","age","year_of_birth","education","educationScore","gender","femaleAs1MaleAs0","income_1","incomeScore","householdIncomeEstimate","computer_country","device","Location","Age_1","AttnCheck","FL_45_DO_Farmedidentifiableappeal.FIA.","FL_45_DO_Companionidentifiableappeal.CIA.","FL_45_DO_Farmedstatisticalappeal.FSA.","FL_45_DO_Companionstatisticalappeal.CSA.","FL_45_DO_Farmedidentifiableandstatisticalappeal.FISA.","FL_45_DO_Companionidentifiableandstatisticalappeal.CISA.","FL_45_DO_Farmednotextappeal.FNTA.","FL_45_DO_Companionnotextappeal.CNTA.","Flagged_susp","speeder","location.fail","ran.fail","type.fail","computer.fail","dress.fail","suspicious.fail","dupe","IP.fail","rejects","don","cond","CvF","stat","ident","donors","anim.don","AgeGroup","gender.coll","age.gend","regions","reg","race2","race.coll","caseid","weightvec"
"19-09-11 15:27","19-09-11 15:30",100,175,TRUE,"19-09-11 15:30","Woman",NA,31,"Minnesota",2,"Bachelor's degree","No","Black or African-American",NA,"No pets in household",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I have not given money to any charitable cause in the past 12 months",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","50","d142accc","2ffbac5d",31,1988,"Completed bachelor's degree (BA, AB, BS or other)",5,"female",1,"$25,000 to $39,999",2,32500,"United States","smartphone",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,50,"CIA","Companion","no stat appeal","ident victim","donor",0,2,2,2,"Midwest",2,2,2,1961,1.05181150546352
"19-09-11 15:22","19-09-11 15:30",100,519,TRUE,"19-09-11 15:30","Woman",NA,59,"Mississippi",1,"Master's degree","No","Caucasian/White",NA,NA,"Cat(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Place of worship (church, synagogue, mosque, etc.)",NA,NA,NA,NA,"Fire, police and emergency rescue charities",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","50","f91c8df3","bc74adfa",59,1960,"Completed master's degree (MA, MS, MEng, MEd, MBA, or other)",6,"female",1,"$10,000 to $24,999",1,17500,"United States","desktop",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,1,0,1,50,"CIA","Companion","no stat appeal","ident victim","donor",0,5,2,5,"South",3,1,1,1962,1.57605406423364
"19-09-11 15:27","19-09-11 15:30",100,178,TRUE,"19-09-11 15:30","Man",NA,42,"Colorado",1,"Some college, no degree","No","Caucasian/White",NA,NA,"Cat(s)","Dog(s)",NA,"Bird(s): Parrots, budgees, hens, chickens, ducks, geese, etc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ChildrenŠ—Ès charities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","bff9e091","cbe2493b",42,1977,"Completed only high school or the equivalent (for example: GED), no college",2,"male",0,"Less than $9,999",0,5000,"United States","desktop",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"FIA","Farmed","no stat appeal","ident victim","non-donor",0,3,1,9,"West",4,1,1,1963,0.984658030869507
"19-09-11 15:29","19-09-11 15:31",100,133,TRUE,"19-09-11 15:31","Man",NA,44,"Georgia",5,"Bachelor's degree","No","Caucasian/White",NA,NA,NA,"Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animal rescues, shelters, advocacy groups, or other animal charities (pets, wildlife, marine life, farm animals, etc.)","Local social service charities, such as shelters and food banks in your community",NA,NA,"ChildrenŠ—Ès charities",NA,"Emergency relief efforts in the case of a natural disaster, etc.",NA,NA,NA,NA,NA,NA,NA,NA,"Human rights and international development charities either at home or abroad",NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","25","05105bb1","28bfe085",44,1975,"Completed bachelor's degree (BA, AB, BS or other)",5,"male",0,"$115,000 to $149,999",6,132500,"United States","desktop",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,25,"CSA","Companion","stat appeal","no ident victim","donor",1,3,1,9,"South",3,1,1,1964,0.420050958533464
"19-09-11 15:29","19-09-11 15:32",100,171,TRUE,"19-09-11 15:32","Woman",NA,29,"Georgia",2,"Associate degree","No","Black or African-American",NA,NA,"Cat(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fire, police and emergency rescue charities",NA,"Charities that help the elderly",NA,NA,NA,NA,NA,NA,"Purchased a new television","Went to the movies",NA,NA,"Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","20","0ac5ab15","67d59997",28,1991,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,"female",1,"$10,000 to $24,999",1,17500,"United States","tablet",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,20,"CISA","Companion","stat appeal","ident victim","donor",0,2,2,2,"South",3,2,2,1965,0.873986962500285
"19-09-11 15:29","19-09-11 15:33",100,246,TRUE,"19-09-11 15:33","Woman",NA,42,"Pennsylvania",1,"Master's degree","No","Caucasian/White",NA,NA,NA,"Dog(s)",NA,"Bird(s): Parrots, budgees, hens, chickens, ducks, geese, etc.","Small mammal(s): Rabbit, mouse, guinea pig, ferret, etc.",NA,NA,NA,NA,NA,NA,"Animal rescues, shelters, advocacy groups, or other animal charities (pets, wildlife, marine life, farm animals, etc.)","Local social service charities, such as shelters and food banks in your community","Place of worship (church, synagogue, mosque, etc.)",NA,NA,NA,"Emergency relief efforts in the case of a natural disaster, etc.",NA,"Environmental or nature conservation charities (not specifically animal-related)",NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","25","a8feb5b3","23ee8866",43,1976,"Completed master's degree (MA, MS, MEng, MEd, MBA, or other)",6,"female",1,"$10,000 to $24,999",1,17500,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,25,"FISA","Farmed","stat appeal","ident victim","donor",1,3,2,3,"Northeast",1,1,1,1966,0.810830816492479
"19-09-11 15:29","19-09-11 15:34",100,281,TRUE,"19-09-11 15:34","Woman",NA,50,"North Carolina",2,"Some college, no degree","No","Caucasian/White",NA,NA,"Cat(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Health charities","ChildrenŠ—Ès charities",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Election campaigns (federal, state or local)",NA,NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","5","cb613f46","4b584073",52,1967,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,"female",1,"$25,000 to $39,999",2,32500,"United States","desktop",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,5,"CSA","Companion","stat appeal","no ident victim","donor",0,4,2,4,"South",3,1,1,1967,0.68839487118131
"19-09-11 15:31","19-09-11 15:34",100,179,TRUE,"19-09-11 15:34","Woman",NA,26,"Texas",5,"Some college, no degree","No","Black or African-American",NA,"No pets in household",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Place of worship (church, synagogue, mosque, etc.)","Health charities","ChildrenŠ—Ès charities",NA,NA,NA,NA,NA,"Youth development (sports, extracurricular activities, out-of-school time enrichment, leadership)",NA,NA,NA,NA,NA,"Purchased a new television","Went to the movies",NA,NA,"Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","f061e78a","50316464",26,1993,"Completed only high school or the equivalent (for example: GED), no college",2,"female",1,"$60,000 to $84,999",4,72500,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"FNTA","Farmed","no stat appeal","no ident victim","non-donor",0,2,2,2,"South",3,2,2,1968,0.791794471502653
"19-09-11 15:32","19-09-11 15:34",100,146,TRUE,"19-09-11 15:34","Woman",NA,40,"California",1,"Some college, no degree","No","Caucasian/White",NA,"No pets in household",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ChildrenŠ—Ès charities",NA,NA,NA,"Environmental or nature conservation charities (not specifically animal-related)",NA,NA,NA,NA,NA,NA,NA,"Purchased a new television",NA,NA,NA,NA,NA,NA,NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","5","fb18ecb4","e17ff36e",40,1979,"Completed trade/technical/vocational training",3,"female",1,"Less than $9,999",0,5000,"United States",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,5,"FSA","Farmed","stat appeal","no ident victim","donor",0,3,2,3,"West",4,1,1,1969,0.83104904481409
"19-09-11 15:31","19-09-11 15:35",100,207,TRUE,"19-09-11 15:35","Woman",NA,66,"Iowa",3,"Some college, no degree","No","Caucasian/White",NA,"No pets in household",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animal rescues, shelters, advocacy groups, or other animal charities (pets, wildlife, marine life, farm animals, etc.)",NA,NA,"Health charities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Purchased a new television","Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","50","4f7284fb","b20702b3",66,1953,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,"female",1,"$40,000 to $59,999",3,50000,"United States","desktop",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,50,"CIA","Companion","no stat appeal","ident victim","donor",1,6,2,6,"Midwest",2,1,1,1970,2.18922952842963
"19-09-11 15:33","19-09-11 15:35",100,109,TRUE,"19-09-11 15:35","Woman",NA,28,"California",1,"Associate degree","Yes","Other","hispanic",NA,"Cat(s)","Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ChildrenŠ—Ès charities",NA,"Emergency relief efforts in the case of a natural disaster, etc.",NA,NA,NA,NA,NA,NA,"Victims of crime or abuse charities",NA,"Human rights and international development charities either at home or abroad",NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","25","623a1975","eb6a480e",28,1991,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,"female",1,"$10,000 to $24,999",1,17500,"United States","desktop",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,1,0,1,25,"FIA","Farmed","no stat appeal","ident victim","donor",0,2,2,2,"West",4,5,4,1971,2.74279303220209
"19-09-11 15:33","19-09-11 15:35",100,116,TRUE,"19-09-11 15:35","Man",NA,29,"Missouri",1,"Some college, no degree","No","Caucasian/White",NA,NA,NA,"Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emergency relief efforts in the case of a natural disaster, etc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","25","255e9c32","94eb27c3",30,1989,"Completed only high school or the equivalent (for example: GED), no college",2,"male",0,"$10,000 to $24,999",1,17500,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,1,0,0,25,"CNTA","Companion","no stat appeal","no ident victim","donor",0,2,1,8,"Midwest",2,1,1,1972,0.732271038750967
"19-09-11 15:31","19-09-11 15:36",100,255,TRUE,"19-09-11 15:36","Woman",NA,53,"North Carolina",3,"Professional or doctoral degree","No","Black or African-American",NA,"No pets in household",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Formal education (K-12 schools, colleges, scholarship funds)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","26dbcd44","e3dfb2f6",53,1966,"Completed professional degree (JD, MD or other)",7,"female",1,"$60,000 to $84,999",4,72500,"United States","desktop",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"CIA","Companion","no stat appeal","ident victim","non-donor",0,4,2,4,"South",3,2,2,1973,1.26531845583137
"19-09-11 15:32","19-09-11 15:37",100,293,TRUE,"19-09-11 15:37","Man",NA,25,"Texas",5,"Bachelor's degree","No","Asian",NA,"No pets in household",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ChildrenŠ—Ès charities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,NA,NA,NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","069df61f","c53a9e4e",25,1994,"Completed bachelor's degree (BA, AB, BS or other)",5,"male",0,"$150,000 to $199,999",7,175000,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"CISA","Companion","stat appeal","ident victim","non-donor",0,2,1,8,"South",3,3,3,1974,0.364289407956401
"19-09-11 15:32","19-09-11 15:37",100,259,TRUE,"19-09-11 15:37","Man",NA,31,"Maine",4,"Bachelor's degree","No","Caucasian/White",NA,NA,"Cat(s)","Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animal rescues, shelters, advocacy groups, or other animal charities (pets, wildlife, marine life, farm animals, etc.)","Local social service charities, such as shelters and food banks in your community",NA,NA,"ChildrenŠ—Ès charities",NA,NA,NA,NA,NA,"Youth development (sports, extracurricular activities, out-of-school time enrichment, leadership)",NA,NA,NA,NA,NA,"Purchased a new television","Went to the movies",NA,"Ate a pre-packaged frozen dinner",NA,NA,"Went to a sporting event",NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","10","681963a1","87ed5192",31,1988,"Completed bachelor's degree (BA, AB, BS or other)",5,"male",0,"$85,000 to $114,999",5,1e+05,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,1,0,0,10,"CNTA","Companion","no stat appeal","no ident victim","donor",1,2,1,8,"Northeast",1,1,1,1975,0.281409994009387
"19-09-11 15:35","19-09-11 15:37",100,123,TRUE,"19-09-11 15:37","Man",NA,49,"New Jersey",5,"Bachelor's degree","No","Caucasian/White",NA,NA,"Cat(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"I have not given money to any charitable cause in the past 12 months",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,NA,"Read a book",NA,NA,NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","0","f9a95782","ff7371a0",49,1970,"Completed bachelor's degree (BA, AB, BS or other)",5,"male",0,"$85,000 to $114,999",5,1e+05,"United States","desktop",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"CSA","Companion","stat appeal","no ident victim","non-donor",0,4,1,10,"Northeast",1,1,1,1976,1.06544476667849
"19-09-11 15:33","19-09-11 15:38",100,301,TRUE,"19-09-11 15:38","Woman",NA,69,"Texas",4,"Master's degree","No","Black or African-American",NA,NA,"Cat(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"I have not given money to any charitable cause in the past 12 months",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","40","5d5ebc42","ed927938",69,1950,"Completed master's degree (MA, MS, MEng, MEd, MBA, or other)",6,"female",1,"$60,000 to $84,999",4,72500,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0,1,0,0,40,"FNTA","Farmed","no stat appeal","no ident victim","donor",0,6,2,6,"South",3,2,2,1977,4.13174536235266
"19-09-11 15:36","19-09-11 15:38",100,116,TRUE,"19-09-11 15:38","Woman",NA,37,"Washington",2,"Bachelor's degree","No","Caucasian/White",NA,NA,"Cat(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"I have not given money to any charitable cause in the past 12 months",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","0","d3ded2cb","a574a990",37,1982,"Completed bachelor's degree (BA, AB, BS or other)",5,"female",1,"$40,000 to $59,999",3,50000,"United States","desktop",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"FSA","Farmed","stat appeal","no ident victim","non-donor",0,3,2,3,"West",4,1,1,1978,0.431020586214938
"19-09-11 15:36","19-09-11 15:38",100,140,TRUE,"19-09-11 15:38","Man",NA,39,"North Carolina",3,"Bachelor's degree","No","Caucasian/White",NA,NA,"Cat(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"I have not given money to any charitable cause in the past 12 months",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","25","2fe6f8ea","8078642f",39,1980,"Completed bachelor's degree (BA, AB, BS or other)",5,"male",0,"$60,000 to $84,999",4,72500,"United States","desktop",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,25,"FIA","Farmed","no stat appeal","ident victim","donor",0,3,1,9,"South",3,1,1,1979,0.379944050221461
"19-09-11 15:34","19-09-11 15:38",100,216,TRUE,"19-09-11 15:38","Woman",NA,67,"Kentucky",1,"Bachelor's degree","No","Caucasian/White",NA,NA,"Cat(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ChildrenŠ—Ès charities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","50","5444dc77","b7138889",67,1952,"Completed bachelor's degree (BA, AB, BS or other)",5,"female",1,"$10,000 to $24,999",1,17500,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,50,"FISA","Farmed","stat appeal","ident victim","donor",0,6,2,6,"South",3,1,1,1980,4.28017767041685
"19-09-11 15:36","19-09-11 15:38",100,123,TRUE,"19-09-11 15:38","Woman",NA,29,"Ohio",3,"Master's degree","No","Caucasian/White",NA,NA,"Cat(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animal rescues, shelters, advocacy groups, or other animal charities (pets, wildlife, marine life, farm animals, etc.)",NA,NA,NA,"ChildrenŠ—Ès charities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,NA,"Read a book",NA,NA,NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","0","8ce9c58d","c444a1ed",29,1990,"Completed master's degree (MA, MS, MEng, MEd, MBA, or other)",6,"female",1,"$60,000 to $84,999",4,72500,"United States","desktop",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"FIA","Farmed","no stat appeal","ident victim","non-donor",1,2,2,2,"Midwest",2,1,1,1981,0.38426077832495
"19-09-11 15:37","19-09-11 15:39",100,83,TRUE,"19-09-11 15:39","Man",NA,26,"California",5,"Bachelor's degree","No","Multi-Racial",NA,"No pets in household",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Place of worship (church, synagogue, mosque, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,NA,"Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","5","74e901c9","a454620d",26,1993,"Completed bachelor's degree (BA, AB, BS or other)",5,"female",1,"$60,000 to $84,999",4,72500,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0,1,0,0,5,"FNTA","Farmed","no stat appeal","no ident victim","donor",0,2,2,2,"West",4,4,4,1982,1.28875958099058
"19-09-11 15:34","19-09-11 15:40",100,336,TRUE,"19-09-11 15:40","Woman",NA,65,"Ohio",3,"High school graduate","No","Caucasian/White",NA,NA,NA,"Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local social service charities, such as shelters and food banks in your community",NA,NA,NA,NA,"Emergency relief efforts in the case of a natural disaster, etc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book","Typed faster than 220 words per minute","Went to a sporting event",NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","45","7ad0da01","b26aaa65",64,1955,"Completed trade/technical/vocational training",3,"female",1,"$40,000 to $59,999",3,50000,"United States","desktop",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0,1,45,"CSA","Companion","stat appeal","no ident victim","donor",0,6,2,6,"Midwest",2,1,1,1983,2.18922952842963
"19-09-11 15:29","19-09-11 15:41",100,677,TRUE,"19-09-11 15:41","Woman",NA,58,"Wisconsin",2,"Associate degree","No","Black or African-American",NA,"No pets in household",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local social service charities, such as shelters and food banks in your community",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Formal education (K-12 schools, colleges, scholarship funds)",NA,NA,NA,NA,NA,NA,NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","5","fd3c5005","b873dbe4",58,1961,"Completed trade/technical/vocational training",3,"female",1,"$40,000 to $59,999",3,50000,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,5,"FISA","Farmed","stat appeal","ident victim","donor",0,5,2,5,"Midwest",2,2,2,1984,2.20654338321602
"19-09-11 15:38","19-09-11 15:41",100,196,TRUE,"19-09-11 15:41","Woman",NA,31,"Texas",1,"High school graduate","No","Caucasian/White",NA,NA,"Cat(s)","Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animal rescues, shelters, advocacy groups, or other animal charities (pets, wildlife, marine life, farm animals, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","0df51e2f","b75adba0",31,1988,"Completed only high school or the equivalent (for example: GED), no college",2,"female",1,"Less than $9,999",0,5000,"United States","desktop",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"CIA","Companion","no stat appeal","ident victim","non-donor",1,2,2,2,"South",3,1,1,1985,0.751270883954877
