Duration (in seconds),RecordedDate,ResponseId,LocationLatitude,LocationLongitude,consent,prolificid,ubinormal_1,ubipandem_1,shirking_1,shirking_2,shirking_3,unfairrich_1,unfairrich_2,unfairrich_3,unfairdesert_1,unfairdesert_2,unfairdesert_3,irrespnsibility_1,irrespnsibility_2,irrespnsibility_3,value_1,value_2,value_3,efficiency_1,efficiency_2,efficiency_3,expense_1,expense_2,expense_3,stress_1,stress_2,stress_3,cheat_1,cheat_2,cheat_3,personalshirking_1,personaldesert_1,personalirrespon_1,personalvalue_1,personalstress_1,sec4_1,sec4_2,sec4_3,age,gender,country,country_3_TEXT,ladder_1,ladder_2,ladder_3,ladder_4,ladder_5,ladder_6,ladder_7,ladder_8,ladder_9,ladder_10,leftright_1,affected_1
959,07/04/2020 22:01,R_1ibzcSsQCuSfQu7,42.03729248,-93.60050201,"I consent, begin the study",5d5327f174ce8b0019dac0b8,40,90,59,80,20,90,90,100,70,85,10,80,90,30,40,40,95,70,60,90,100,100,90,80,80,95,50,60,20,60,80,40,30,40,25,10,35,19,Female,USA,,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,45,80
250,07/04/2020 22:02,R_1gdsVIi7fW6PlwW,34.23370361,-118.2536011,"I consent, begin the study",5cde1df1ed552600159dbf3f,68,80,67,57,80,72,37,63,75,35,68,69,59,44,39,60,57,65,60,66,67,38,78,67,37,71,63,57,57,72,64,0,64,64,62,42,70,23,Male,USA,,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,60,70
223,07/04/2020 22:02,R_3JJIpmvr6KPFp2e,28.90390015,-81.99690247,"I consent, begin the study",5b6259be5256470001bd0c6d,70,82,55,39,21,93,83,85,0,0,0,12,0,0,81,100,100,66,87,100,75,59,63,100,88,100,30,16,23,63,0,56,100,100,0,54,56,33,Male,USA,,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,68,45
249,07/04/2020 22:03,R_216PHrLEuDmtmft,28.71679688,-81.41259766,"I consent, begin the study",5cda5b574ea13d0001a5af8e,100,92,0,2,2,92,92,92,22,22,2,52,52,52,22,22,22,75,22,52,52,52,52,99,52,99,52,52,52,22,52,0,52,52,2,100,52,19,Male,USA,,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,22,22
237,07/04/2020 22:03,R_3hmVOMdiKo7ktF1,40.32139587,-80.03780365,"I consent, begin the study",5e588a5426ea070a36c9a163,100,98,0,0,0,81,0,0,0,0,0,71,42,69,81,98,100,100,100,100,0,0,0,100,100,100,29,31,27,0,0,0,94,100,22,100,35,20,Male,USA,,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,60,67
1825,07/04/2020 22:03,R_1kTxZyQX76wAjLx,34.00680542,-118.2559967,"I consent, begin the study",5c90094e71f3100016181ea9,94,99,98,93,97,56,74,94,79,90,98,80,68,95,94,80,90,92,63,94,83,88,74,91,81,93,68,75,94,32,33,12,95,92,50,86,34,40,Female,USA,,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,9,73
459,07/04/2020 22:03,R_vwPllnUp6m8AudP,38.86700439,-76.81729889,"I consent, begin the study",5652186a812a980012fe65ce,85,100,30,38,10,0,49,60,47,49,71,19,40,0,80,70,100,100,70,85,71,62,94,92,100,100,75,82,92,0,0,0,90,100,0,100,89,28,Female,USA,,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,50,80
292,07/04/2020 22:03,R_3D5V525kpC2OXh4,35.80470276,-78.88809967,"I consent, begin the study",5beb16d7c87355000153ab7b,91,99,24,16,17,22,18,18,4,5,6,63,56,18,100,100,100,98,80,100,19,19,16,100,100,98,31,28,28,7,18,4,79,80,70,62,67,34,Female,USA,,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,18,66
423,07/04/2020 22:03,R_sTLT7kvdHFP6mNr,35.1829071,-83.3864975,"I consent, begin the study",5cc3f7dce2c3cd0001b61751,100,100,80,50,50,75,50,50,40,50,50,100,85,64,100,100,100,60,80,100,100,80,95,100,100,100,70,50,50,0,0,8,100,100,60,100,90,22,Female,USA,,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,50,85
2048,07/04/2020 22:03,R_5sT4WWuZLQacPrr,42.35749817,-83.21620178,"I consent, begin the study",5e2cd44c032d282faa2e2ee2,89,88,89,79,96,95,86,100,81,75,93,98,99,85,83,92,100,87,90,97,95,90,100,88,95,100,30,75,92,73,23,27,99,100,26,95,81,54,Female,USA,,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,50,82
355,07/04/2020 22:04,R_2wNQQMIgQJbL6Ex,37.28450012,-107.8646011,"I consent, begin the study",5e8522f7762f3c106bf225f0,80,100,0,0,0,20,60,20,0,79,100,50,80,100,60,60,80,70,70,80,60,60,75,30,30,50,50,50,50,0,0,10,60,20,50,35,20,23,Male,USA,,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,30,30
212,07/04/2020 22:04,R_2uqz8tYKqLRryOV,38.47180176,-77.5102005,"I consent, begin the study",5bcb710ee91d8c0001a0f9cd,100,100,80,0,0,0,0,0,0,0,0,70,100,100,100,100,100,100,100,100,80,100,100,100,100,100,100,100,100,19,0,0,100,100,100,70,19,21,Male,USA,,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,19,68
251,07/04/2020 22:04,R_2BmxrIyFF2RobJl,43.96969604,-86.4417038,"I consent, begin the study",5d8a77b716a9bf0001d969aa,100,100,80,72,100,51,28,24,0,0,0,87,73,42,100,100,100,100,100,100,88,91,69,100,100,100,100,100,100,0,0,20,100,100,0,100,84,19,Female,USA,,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,50,100
246,07/04/2020 22:04,R_3nlrC2vBkKRfna0,35.0776062,-106.1872025,"I consent, begin the study",5dc674e041bd6e4a2d88066c,0,23,76,100,76,98,100,94,36,100,100,66,4,81,50,0,78,61,0,88,100,100,10,65,0,92,24,100,15,1,24,4,93,98,92,89,95,31,Female,USA,,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,46,77
194,07/04/2020 22:04,R_6kYlruM7X94qk6t,38.94419861,-94.28970337,"I consent, begin the study",5abc13779534ba0001c6e8a8,95,100,0,25,10,40,0,0,0,0,0,40,0,0,100,90,100,81,80,95,92,91,100,100,85,100,70,18,0,0,0,20,90,100,0,100,100,20,Male,USA,,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,0,30
458,07/04/2020 22:05,R_u8MEzF3VNcw5d8R,37.37730408,-122.0194016,"I consent, begin the study",58a202ac66e4640001c52bfd,31,42,81,81,63,83,84,78,79,79,64,73,73,64,71,55,61,72,52,72,88,88,65,83,67,82,41,84,73,20,57,0,79,82,62,92,82,50,Male,USA,,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,50,60
351,07/04/2020 22:05,R_1dKoj1lCaaLsAxD,38.50830078,-77.99430084,"I consent, begin the study",5e18eb82efafa51ba210ca09,30,35,65,29,69,65,56,56,71,57,40,93,74,71,70,51,69,35,27,64,100,45,57,60,42,71,31,64,64,0,0,0,60,65,24,75,61,40,Male,USA,,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,60,71
466,07/04/2020 22:05,R_DMNSRUoeOotFnoZ,46.98429871,-123.7962952,"I consent, begin the study",5c2fb9661f7da900010fae9d,70,100,5,2,0,20,10,10,10,20,0,60,10,20,40,70,70,90,90,100,60,76,20,90,85,100,80,85,95,20,0,5,80,100,60,90,90,33,Male,USA,,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,35,15
346,07/04/2020 22:05,R_1Nn6bj85L1NMBh7,40.55700684,-80.15779877,"I consent, begin the study",5df3dc78cb47bd000bc4686a,38,62,70,67,63,50,32,72,92,80,66,60,37,71,50,28,41,52,37,65,85,58,62,34,64,66,66,56,70,63,64,33,42,66,32,71,73,40,Female,USA,,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,91,21
97,07/04/2020 22:05,R_3NP2pK3NbRsIELs,37.44459534,-122.1835022,"I consent, begin the study",5783d6029bd3d70001e4e547,76,71,38,64,55,58,35,58,36,33,32,26,69,67,64,72,70,67,36,74,61,51,67,60,63,62,57,43,62,62,70,5,32,72,64,31,61,28,Male,USA,,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,29,31
326,07/04/2020 22:06,R_eVbgRgLyH09tETn,30.17460632,-97.82029724,"I consent, begin the study",5d59d9884e2ab80001d1e126,95,98,13,17,4,27,38,13,6,8,1,60,62,17,66,69,62,70,67,82,32,39,7,92,85,98,43,46,14,11,8,1,65,79,80,35,55,23,Male,USA,,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,22,58
241,07/04/2020 22:06,R_1E4NmdjliPlyKMV,39.21400452,-94.71910095,"I consent, begin the study",5588b52afdf99b7f40e7f32e,20,85,72,85,8,90,90,35,66,75,0,55,85,20,100,75,100,100,10,100,100,15,100,91,68,100,20,50,0,0,5,0,100,100,25,80,65,31,Female,USA,,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,35,25
509,07/04/2020 22:06,R_3MxjkuTT8hasIjw,37.67550659,-121.0068054,"I consent, begin the study",5de81f507292b679820f87d8,70,60,80,70,80,90,90,100,70,80,70,80,70,70,60,60,60,70,70,80,60,60,70,70,70,80,60,60,70,40,40,0,70,60,50,40,50,18,Female,USA,,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,0,70
329,07/04/2020 22:06,R_25HexS2LBTeRjkk,43.42720032,-86.37860107,"I consent, begin the study",5a0f7d84ff266c0001d209cc,100,100,10,10,0,80,80,0,6,6,0,10,10,0,100,100,100,100,100,100,85,85,85,100,100,100,50,50,50,3,0,0,100,100,80,81,100,43,Female,USA,,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,10,20
400,07/04/2020 22:06,R_1rIhlqkHpscMbIS,37.75100708,-97.8219986,"I consent, begin the study",5c0e2d6f9de46c00014ff96d,95,92,77,94,88,84,99,91,65,88,91,71,92,97,35,86,91,93,98,100,93,100,100,93,71,90,52,50,50,13,17,0,94,92,19,51,78,49,Female,USA,,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,50,26
272,07/04/2020 22:06,R_1mJXhsl9VMypHIC,42.02279663,-91.65720367,"I consent, begin the study",5d642b1749e4c20016f654a8,100,100,10,20,0,70,100,100,0,0,0,70,70,30,100,100,100,100,100,100,100,100,100,100,100,100,20,0,0,0,0,0,100,100,40,20,70,23,Male,USA,,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,0,40
392,07/04/2020 22:06,R_3JCAmcLD8VPRgB8,37.68640137,-121.7653961,"I consent, begin the study",5c5123bd2423780001086b50,100,100,45,29,14,45,60,10,0,0,0,40,35,60,90,100,100,100,100,100,80,10,0,100,100,100,30,50,0,25,0,0,100,100,75,60,35,30,Female,USA,,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,25,20
322,07/04/2020 22:06,R_116j5UDYNefvkYN,38.43209839,-90.38960266,"I consent, begin the study",5d201fae43a9610019b2f73a,29,38,91,91,92,70,70,71,83,83,73,81,81,70,82,82,82,59,59,72,100,100,100,71,61,93,74,77,77,60,84,0,27,100,0,27,20,37,Female,USA,,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,87,100
136,07/04/2020 22:06,R_2dR63ZuQImFLTsP,38.58479309,-90.29959869,"I consent, begin the study",5e0bac732d21853d6dda6bed,36,69,66,40,59,57,76,35,66,68,50,73,60,40,73,21,83,71,32,84,64,56,73,64,30,56,62,34,69,71,58,59,66,67,78,78,79,21,Female,USA,,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,27,72
214,07/04/2020 22:06,R_2y8EGnxShm1MBZM,37.81069946,-122.2478943,"I consent, begin the study",5d44952636d6d30001fa64ea,92,90,70,52,17,8,1,0,0,0,0,70,44,0,100,74,100,94,56,95,53,58,17,100,72,100,68,64,0,32,0,28,70,100,100,22,30,27,Female,USA,,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,15,10
435,07/04/2020 22:06,R_2PuIvwUoYfT7lja,39.688797,-105.1559982,"I consent, begin the study",5d81611eb54787000140f73a,72,100,22,30,0,75,81,100,79,77,0,9,17,6,82,55,100,100,100,100,85,86,100,100,81,100,34,30,47,0,0,0,0,83,13,100,100,31,Male,USA,,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,44,60
316,07/04/2020 22:07,R_3Jx9KWiwF4uko1l,40.52929688,-75.50099945,"I consent, begin the study",5c0ef15265217a00014ef2bd,70,90,30,38,38,70,55,80,30,30,20,60,40,60,70,62,75,82,74,93,80,40,28,90,70,89,30,30,75,20,20,10,70,90,65,5,40,24,Male,USA,,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,20,40
684,07/04/2020 22:07,R_Wq9QLEwUOSjmo3n,40.78199768,-73.99530029,"I consent, begin the study",5b39552e7bc6be00010cb20f,70,100,0,0,0,40,40,5,0,0,0,50,5,5,70,70,70,90,80,100,60,60,20,80,80,95,90,80,80,0,0,0,50,0,70,0,10,48,Female,USA,,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,15,60
227,07/04/2020 22:07,R_3EEkWP2pyyfy85E,45.07820129,-93.18939972,"I consent, begin the study",5e69dcd27d6a9a033d7681bf,29,35,75,51,51,0,0,0,100,100,100,65,64,38,0,0,0,30,30,24,100,100,100,50,49,50,0,0,0,61,100,0,0,38,0,0,0,18,Male,USA,,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,69,41
277,07/04/2020 22:07,R_2CjlRF5WNG7oeTe,34.1927948,-118.4886017,"I consent, begin the study",5c5c66588f58370001392536,80,85,50,80,40,50,50,50,50,70,50,55,75,50,80,80,80,90,90,95,90,70,60,90,75,85,55,55,50,10,10,0,85,80,50,0,0,23,Male,USA,,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,45,40
812,07/04/2020 22:08,R_2uDGnUdmSLmnVju,44.94659424,-123.010498,"I consent, begin the study",5e6a81569f3af202438c5fde,18,60,30,30,29,73,79,78,30,27,27,72,27,26,74,74,74,76,78,78,83,82,81,71,70,80,59,27,78,19,29,20,75,75,21,50,76,46,Female,USA,,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,31,28
256,07/04/2020 22:08,R_2YKCW3rm7czooLf,26.30509949,-80.24469757,"I consent, begin the study",5e6bc63526b6460009d2ce24,21,75,58,93,17,77,100,100,77,100,3,63,85,41,83,36,70,67,63,100,53,92,0,87,59,99,31,100,79,79,100,72,100,100,37,37,61,21,Female,USA,,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,47,91
478,07/04/2020 22:08,R_tE76bYIg91sJuDf,33.13710022,-96.74880219,"I consent, begin the study",5d7e5e9b377dc300014335de,50,75,10,10,0,20,50,50,10,50,50,10,50,50,75,75,100,90,90,100,80,80,100,90,75,100,90,90,90,0,0,0,50,80,50,30,30,56,Female,USA,,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,50,80
303,07/04/2020 22:09,R_24ezSMKeBG1Te9u,39.30549622,-76.45179749,"I consent, begin the study",5c4623f40df98d0001edaec8,100,94,86,89,100,77,15,100,36,41,49,68,98,25,89,89,85,85,65,95,99,98,99,98,59,98,22,29,20,8,21,0,94,100,0,100,99,58,Female,USA,,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,60,91
259,07/04/2020 22:09,R_3nJL4IcB5riD0mn,40.72439575,-73.64839935,"I consent, begin the study",59e2bd8e24d7bf00012f0d7e,98,99,53,60,80,80,53,79,9,20,0,25,40,11,99,98,100,98,94,100,66,64,81,88,85,99,90,89,93,65,2,2,100,91,70,85,83,43,Male,USA,,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,9,82
578,07/04/2020 22:09,R_3p5MTAAM6zjnVuR,35.58309937,-78.7881012,"I consent, begin the study",5e4595a0c78bef0777e88b1c,80,100,35,60,25,35,35,30,20,20,0,70,70,40,74,80,90,86,86,100,60,60,60,100,100,100,30,60,60,19,20,0,85,90,35,80,70,20,Male,USA,,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,35,61
192,07/04/2020 22:09,R_3KQ2QLE6bswBqwF,38.00039673,-121.3105011,"I consent, begin the study",5dc208b532b0ad172977f774,20,66,38,33,35,60,49,90,20,20,9,71,72,22,50,50,80,80,72,90,81,81,18,80,60,91,62,50,41,9,11,0,71,85,100,57,100,19,Female,USA,,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,60,70
194,07/04/2020 22:09,R_1LchBRau99Mf1ba,40.72920227,-73.75140381,"I consent, begin the study",5c7705950d75f00015f5fe10,60,72,81,44,73,44,50,61,71,50,77,76,39,86,67,65,79,50,50,60,71,50,80,50,50,68,35,50,73,71,70,19,66,73,50,76,76,38,Female,USA,,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,64,69
258,07/04/2020 22:09,R_cB9J5sCMIXBOUxP,39.73880005,-104.9868011,"I consent, begin the study",5d75619be689da001f2570d8,92,100,59,67,25,31,73,92,35,59,95,50,39,39,100,88,89,93,74,74,50,60,66,86,79,100,68,67,39,22,11,0,88,75,70,24,85,31,Male,USA,,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,13,100
246,07/04/2020 22:10,R_1mJYhxE9zmn43uf,42.42799377,-71.0617981,"I consent, begin the study",5e6fca82de3a2f03c40b97c0,96,100,0,0,0,60,27,0,0,0,0,22,60,61,100,100,100,86,100,100,27,15,0,100,100,100,50,56,58,0,0,0,78,80,70,24,80,18,Female,USA,,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,0,68
174,07/04/2020 22:10,R_xnF5UXaIfWu2j7z,40.81159973,-81.49729919,"I consent, begin the study",5a2adf6a8e00a000019864fb,100,100,18,63,72,40,59,68,15,60,67,23,57,68,50,65,88,67,75,90,56,69,74,64,75,77,50,58,59,20,19,64,52,57,62,29,39,36,Male,USA,,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,22,37
1041,07/04/2020 22:10,R_BSpcbRfCc3Wv1pn,41.69189453,-73.86419678,"I consent, begin the study",5c9e9e79caa8ed00165139e2,69,97,34,60,35,79,48,71,28,46,24,59,48,66,62,46,83,85,73,100,75,76,80,71,60,88,27,55,64,14,16,1,71,68,16,77,33,50,Male,USA,,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,44,62
197,07/04/2020 22:10,R_3e3Qn8iIIngvapj,32.78160095,-97.08280182,"I consent, begin the study",5e38956b6af56509456cfc54,72,76,85,63,89,69,16,38,82,81,85,80,19,89,64,72,100,75,17,100,70,78,77,86,38,96,100,100,100,100,43,1,27,98,75,80,80,25,Male,USA,,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,75,94
340,07/04/2020 22:10,R_6rMPyecPNlkpdYt,25.94869995,-80.2818985,"I consent, begin the study",5dade2f28d5d540014d95c5d,73,76,16,77,11,20,84,19,68,21,77,25,93,15,77,77,67,89,14,79,81,18,76,88,17,71,20,81,16,77,21,23,79,73,74,26,77,25,Male,USA,,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,45,56
261,07/04/2020 22:10,R_21hAO0vJOaKmvlV,38.57249451,-121.4701996,"I consent, begin the study",5dc797a6a4cc4255f8ea588e,95,98,32,44,19,30,25,70,29,84,98,44,50,33,75,80,91,85,89,98,41,49,55,80,90,98,50,58,31,56,23,31,65,85,30,75,64,21,Male,USA,,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,15,30
470,07/04/2020 22:11,R_2ZKCmrf3KjqaGjd,40.32260132,-76.40419769,"I consent, begin the study",5c4e7dcdd3a5e30001836f82,100,100,63,58,14,50,17,15,55,50,75,100,73,9,80,50,50,100,50,100,100,72,26,100,59,81,50,50,50,30,80,100,100,100,50,30,10,33,Female,USA,,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,50,76
333,07/04/2020 22:11,R_3L7Qxo7Vi80p5S9,36.2098999,-81.67240143,"I consent, begin the study",5b9ee842d2887a00014fe1df,100,100,0,0,0,100,0,67,0,0,0,71,41,100,100,100,100,100,100,100,60,50,18,100,100,100,50,50,50,0,0,0,100,100,0,100,100,28,Female,USA,,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,0,71
408,07/04/2020 22:11,R_3RaqOQx2XvbWW0Q,32.87930298,-96.63749695,"I consent, begin the study",5bd367b17d6dc1000121da65,100,100,70,22,0,28,86,0,0,0,0,80,90,30,100,100,100,100,90,100,70,80,90,100,100,100,38,71,17,62,0,10,100,100,0,70,70,38,Male,USA,,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,50,70
330,07/04/2020 22:12,R_1Ld4UqVAaI3l3bX,32.60850525,-96.8655014,"I consent, begin the study",5d72e994d259c60018062727,100,100,19,33,84,30,6,27,10,47,76,29,38,8,64,63,94,84,58,100,78,63,25,100,61,68,25,48,47,19,0,0,80,100,18,31,14,21,Male,USA,,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,31,68
266,07/04/2020 22:12,R_22QgnTGxf2l6F2V,42.50639343,-83.4068985,"I consent, begin the study",5e750d95b6b58906c379bb6b,40,100,61,78,3,86,90,63,14,15,0,80,50,30,92,100,100,81,91,100,100,80,20,100,76,100,10,70,38,0,7,0,97,100,51,61,94,18,Female,USA,,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,10,100
296,07/04/2020 22:12,R_1DG2iCVqpTvV4O7,39.9947052,-105.2366028,"I consent, begin the study",5dd34288f78cf23538e9043a,15,40,75,85,50,10,40,40,25,90,70,25,80,45,0,30,30,0,50,60,90,95,100,30,75,65,0,90,100,80,40,70,0,60,60,10,20,23,Male,USA,,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,55,80
1134,07/04/2020 22:12,R_3GwyKAS3iDndH2F,34.10569763,-118.328598,"I consent, begin the study",5d17227bab610c00170fd98d,60,100,0,10,0,0,15,0,0,0,0,0,0,0,80,70,90,100,75,100,25,0,25,80,80,90,0,0,0,0,0,0,100,100,0,10,100,31,Male,USA,,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,30,20
386,07/04/2020 22:12,R_2dWQL4stFQUlxkK,30.0821991,-81.54979706,"I consent, begin the study",55b1c05ffdf99b68190ce691,60,95,35,65,30,80,20,45,25,40,20,40,75,30,60,70,90,60,69,92,95,80,69,80,40,95,50,70,25,20,50,6,50,90,85,30,35,32,Male,USA,,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,10,75
449,07/04/2020 22:12,R_bymcOCcqyXtvNfj,33.76570129,-84.29509735,"I consent, begin the study",5e21f9e952e7a64e705fa144,80,95,70,70,5,95,90,95,40,50,40,65,65,30,85,85,95,80,75,100,75,50,75,95,95,100,70,50,50,30,0,0,50,90,50,70,60,27,Female,USA,,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,50,100
364,07/04/2020 22:12,R_wTMyN9QM6sinQdj,34.00340271,-84.46050262,"I consent, begin the study",5a18bc79a383a100011b60ef,100,100,50,60,90,50,50,85,20,20,10,30,50,80,90,80,100,100,100,100,20,20,60,100,100,100,20,20,60,0,10,0,100,100,80,50,60,21,Female,USA,,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,30,20
246,07/04/2020 22:13,R_2WwFZ49sovk0Q8f,33.74989319,-117.9071045,"I consent, begin the study",5c6d5477e8833000015244ad,100,100,0,100,100,0,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,100,100,0,100,100,40,Male,USA,,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,0,100
742,07/04/2020 22:13,R_2EnNsTGvZyna347,30.44999695,-81.66239929,"I consent, begin the study",5e1f2b00346cdd253728f5ea,89,100,0,50,20,0,50,50,0,0,0,50,49,24,100,100,100,100,100,100,30,43,25,100,90,100,65,31,31,25,0,0,100,100,80,75,100,30,Female,USA,,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,50,65
336,07/04/2020 22:13,R_3CPcvNjt4wSgG3P,40.01420593,-105.2853012,"I consent, begin the study",5cdb49bce2314f00151ac868,20,61,9,3,3,19,61,75,19,57,31,29,71,53,71,100,100,15,97,89,84,100,91,68,29,65,23,79,54,81,65,80,50,65,20,6,53,22,Male,USA,,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,40,70
264,07/04/2020 22:13,R_1IYHHDt5JxfcJow,42.01069641,-87.66570282,"I consent, begin the study",5a6910eeb9e3b50001a76457,35,100,40,40,0,100,100,100,0,0,0,100,75,75,65,100,100,45,45,100,70,70,20,80,90,100,30,30,30,35,0,25,25,75,40,24,40,25,Male,USA,,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,30,60
318,07/04/2020 22:14,R_3iO7WphZMAtc5g5,41.53640747,-81.60479736,"I consent, begin the study",5e751fc0e964440874997ea6,80,100,25,35,0,0,0,0,0,0,0,70,25,0,90,100,100,75,95,100,40,40,0,90,85,100,65,80,0,20,20,0,92,90,80,30,70,20,Male,USA,,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,0,65
493,07/04/2020 22:14,R_3Rf4aeQ49D73Pau,41.89070129,-87.790802,"I consent, begin the study",5e8a78542f0efc729ae16af8,100,100,15,15,5,30,25,25,10,0,0,20,20,0,100,100,100,100,100,100,100,50,70,100,75,100,50,25,25,15,0,0,100,100,80,25,100,18,Female,USA,,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,2,20
730,07/04/2020 22:14,R_217KqKGabxRNxBI,30.49079895,-84.31580353,"I consent, begin the study",5e704235f54fa861d74f34cc,82,82,31,11,11,78,78,78,32,0,0,79,1,1,45,63,63,47,53,53,70,29,29,58,84,84,,,,3,3,0,54,60,68,6,35,27,Female,USA,,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,0,11
498,07/04/2020 22:14,R_PCov4IPGVXiVNqF,32.65870667,-97.16169739,"I consent, begin the study",5e2b1110753690011d1da9d5,91,100,64,84,33,21,11,10,0,0,0,79,58,18,77,75,100,69,79,100,68,74,14,88,87,100,63,51,33,26,32,73,82,97,100,15,22,23,Male,USA,,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,0,62
277,07/04/2020 22:14,R_3Pdix68qt7ZRQFH,44.45370483,-73.1772995,"I consent, begin the study",5a4afdd835c9d50001fdd1c0,75,90,8,7,0,5,3,4,67,61,25,30,30,5,76,69,90,83,79,96,76,65,59,96,87,100,6,0,0,66,39,0,62,70,74,76,64,30,Male,USA,,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,44,60
747,07/04/2020 22:14,R_27x8dyHZHYNLkDc,34.14520264,-118.4580994,"I consent, begin the study",55bfa58afdf99b339da508c2,80,100,70,80,0,70,80,80,50,75,0,50,80,80,70,85,80,100,90,100,100,90,100,100,95,100,50,80,70,50,0,0,70,85,30,75,100,56,Female,USA,,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,25,60
471,07/04/2020 22:15,R_2WumX3IO8lu8sso,38.89390564,-77.03649902,"I consent, begin the study",5e3f778e91be661ca60e3540,45,50,65,45,50,75,45,50,60,45,50,80,45,50,50,45,50,50,50,50,80,45,50,50,45,50,55,45,50,15,50,10,15,15,50,40,40,29,Male,USA,,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,50,60
297,07/04/2020 22:16,R_wSgxOBpHrwd6jSN,36.03219604,-79.8588028,"I consent, begin the study",56f2a49ced0cf600069131cd,10,60,100,100,100,97,60,86,100,100,56,97,100,56,100,50,50,64,24,67,91,11,66,91,60,52,5,39,24,38,100,0,76,100,0,100,87,30,Female,USA,,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,81,98
259,07/04/2020 22:16,R_2EtTilC1Z2ZDYR6,41.11000061,-81.50039673,"I consent, begin the study",55bcb211fdf99b1068d97558,100,100,0,0,0,0,0,0,0,100,100,10,0,0,100,100,100,100,100,100,65,55,55,100,100,100,100,60,60,30,0,0,100,100,40,10,40,35,Male,USA,,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,0,7
