Q62,immigration_a,immigration_b,abortion_a,abortion_b,vote_a,vote_b,tax_a,tax_b,torture_a,torture_b,affirmaction_a,affirmaction_b,military_a,military_b,covidgov_a,covidgov_b,AC_a,AC_b,Q37_1,Q37_2,Q37_3,Q37_4,Q37_5,Q37_6,Q37_7,Q37_8,Q37_9,Q37_10,Q37_11,Q37_12,Q37_13,Q37_14,Q37_15,Q37_16,Q37_17,Q37_18,Q37_19,Q37_20,Q8,Q10,Q12,Q39,Q40,Q14,Q16,Q18,Q20,Q62,Q44_1,Q44_2,Q44_3,Q44_4,Q44_5,Q58,rid,age,gender,hhi,ethnicity,hispanic,education,political_party,region,zip
1,4,3,2,1,2,1,5,1,3,5,3,1,5,1,5,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,7,7,7,6,5,1,25,3,4,7,7,7,1,Fgjgkppdsaqwdcblpyrfxasvjoppputcjfshbdrhdetjfsyhfeghdrhjyy,5eb360fb-f796-07a3-6caf-f2192e844b40,25,1,1,2,1,5,4,3,33162
1,3,3,5,5,3,2,2,4,4,4,4,3,3,2,3,2,3,5,5,5,1,6,8,3,9,4,2,9,5,1,9,2,2,9,6,9,4,1,4,2,3,2,4,4,2,1,18,5,6,3,6,7,5,,5eb365f5-d3b3-ee28-f74d-71ef19039f9a,18,1,1,1,1,2,9,2,49002
1,1,5,3,3,5,3,1,3,5,5,2,5,3,3,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1,4,4,4,4,5,1,43,5,4,7,7,7,4,Good survey,5eb3676a-3e79-0b60-2d5d-2d3c0d4a775f,43,1,4,1,1,2,7,3,41042
1,1,3,1,4,2,4,3,3,4,2,4,4,2,3,4,1,2,5,7,7,7,3,6,8,8,4,5,7,7,5,4,5,7,6,6,5,7,7,1,3,2,2,3,6,2,1,60,5,5,6,7,4,5,seems good,5eb367aa-1314-46d8-322c-57fa88f2f340,60,1,13,1,1,6,9,2,51537
1,2,3,3,3,3,3,3,2,3,2,3,2,3,3,3,4,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,4,4,4,4,6,1,1,20,3,4,4,4,4,4, Tv. Yvyvyyvyubu ,5eb366a8-d68d-c760-605f-d6984d8fb427,18,1,6,2,1,2,1,1,19131
1,2,2,2,2,2,2,2,1,2,1,4,1,2,1,3,2,3,5,2,7,2,8,6,2,7,2,2,7,6,2,7,2,6,7,6,7,4,2,2,7,2,2,2,5,2,1,58,5,6,6,7,7,3,I was happy to do this survey because it is something I truly care about.,5eb366dc-4d93-c30f-1705-b54cfd4868fc,58,1,4,1,1,4,10,2,65203
1,1,1,4,3,2,1,3,1,2,2,4,1,2,1,4,1,2,1,5,5,5,4,5,5,2,5,5,5,5,5,5,5,2,4,5,4,5,1,5,7,4,4,4,4,1,2,55,5,4,7,7,6,4,No,5eb3670b-a3ae-fe10-a01a-9378526eb3c8,55,2,1,3,15,4,1,3,72701
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eb36707-8417-22f1-8ad8-27e3b73df9fb,67,2,7,1,2,4,1,3,78641
1,4,3,5,4,2,2,1,1,3,1,4,3,2,3,5,3,3,5,5,8,6,8,6,7,9,5,4,2,2,5,9,7,1,4,1,8,1,1,4,4,7,7,7,6,1,2,65,5,4,7,7,3,4,No comments at all.,5eb365a4-80a5-e99a-0b2a-3a513c9bc130,66,2,17,1,1,6,1,2,44514
1,3,1,3,1,3,1,3,2,2,1,4,1,3,1,2,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,4,5,2,4,3,1,17,8,4,7,7,7,2,,5eb3665c-1387-3fbf-1da2-103241f91bf0,18,1,22,4,1,2,5,3,75077
1,1,5,1,5,2,4,2,3,3,3,2,4,2,4,2,4,2,4,3,6,3,3,6,3,6,6,2,6,8,3,7,2,3,6,5,8,5,3,4,5,2,2,2,6,2,2,76,5,,7,6,1,5,"nope, very straight forward",5eb36720-56c5-b1de-ba40-80371b38be78,76,2,7,1,1,6,9,3,32073
1,3,1,3,1,2,5,2,1,3,1,3,1,3,1,2,2,2,5,5,8,5,5,7,6,6,5,4,6,4,6,4,4,3,6,5,8,3,2,2,5,2,3,2,5,2,2,57,5,6,5,6,7,4,,5eb36678-85fc-d775-4586-4b4e7186a1f5,57,2,16,1,1,3,10,2,49740
1,3,1,2,3,3,2,3,1,2,3,4,1,4,2,3,3,3,5,5,5,5,6,6,5,5,5,6,7,4,5,5,4,3,5,7,7,5,,5,5,4,3,5,6,1,2,40,4,4,6,7,7,3,,5eb3663d-9b1e-b41c-d46e-6a0a0eb95ce9,40,2,14,1,2,6,2,4,92260
1,4,2,3,1,3,4,2,1,3,1,4,1,3,2,4,1,3,3,2,2,8,5,,1,3,1,2,2,2,1,7,7,6,2,,6,4,4,2,3,4,4,4,6,5,1,43,4,5,7,7,7,1,,5eb366ce-ebb9-8d5e-6120-3e8dda7e3494,43,1,1,15,2,2,9,4,80014
1,2,3,5,4,2,3,2,3,3,2,3,2,3,2,5,4,3,5,4,6,4,5,7,6,6,4,3,3,5,6,5,4,3,7,4,8,4,3,5,6,4,4,5,5,3,1,67,5,7,6,7,5,4,,5eb366af-55be-fc6d-e02b-898aecb9a6ea,67,1,12,1,1,4,3,2,55347
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eb368bc-4581-72dd-eb00-5949486d40ef,50,1,12,1,1,2,10,1,19426
1,1,4,1,3,2,3,3,2,3,2,3,2,2,2,3,3,3,5,5,7,6,7,3,6,5,5,7,4,4,7,3,6,5,5,5,5,3,5,1,3,2,2,2,7,2,1,53,5,4,5,4,4,4,None.,5eb3663f-1fa5-3003-cb6e-7611e7e789bf,53,1,20,1,1,7,10,3,30528
1,2,3,2,3,3,3,2,4,3,2,2,4,1,3,3,3,3,5,5,5,6,5,9,5,9,7,2,7,5,5,9,1,1,5,1,9,5,1,1,4,4,4,4,4,2,1,67,5,6,7,7,4,4,I enjoyed doing this survey. Thank You,5eb36677-ec56-c01d-0ae4-4a6b62cb2725,67,1,8,1,1,2,10,3,79106
1,3,1,4,2,2,1,2,1,3,1,3,1,3,1,4,1,3,5,5,9,2,7,9,1,9,6,1,6,8,2,9,1,2,6,2,9,3,1,2,4,5,5,4,5,1,1,32,5,5,5,3,7,4,,5eb3677d-fcce-ac05-911c-1294e74adca7,32,1,13,1,1,6,2,3,40422
1,4,2,2,2,2,3,1,1,3,1,5,2,2,1,4,4,3,5,3,9,1,9,8,5,9,5,1,7,4,5,6,1,5,9,5,9,9,1,4,4,7,7,6,5,1,2,50,5,4,6,7,7,2,,5eb365f1-5ba5-9bde-49d8-77f36a3399b6,50,2,1,1,1,4,1,2,46013
1,3,1,3,1,2,1,2,3,3,1,3,2,3,2,3,3,2,1,5,9,8,5,9,5,7,5,9,5,7,7,5,5,4,7,4,8,5,2,1,1,4,4,4,5,2,1,50,5,3,7,6,7,1,None ,5eb366db-8568-3e88-7e1a-d909971abe90,51,1,19,1,1,4,10,1,8096
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eb366e8-f193-d70f-dfa9-3c9d03214e9f,62,1,10,1,1,6,10,3,34690
1,1,5,3,3,2,5,2,4,3,3,3,3,1,4,3,4,3,5,4,6,3,7,7,7,9,5,7,4,3,6,4,3,2,8,3,7,3,1,1,4,4,4,4,5,2,2,54,5,6,5,6,7,4,,5eb3665d-eb52-cb7c-9832-5281feb32195,54,2,21,1,1,3,10,3,73020
1,2,1,5,1,2,1,2,1,3,1,2,1,2,1,5,1,3,5,5,7,3,6,5,5,7,5,3,8,7,4,9,3,3,6,4,7,3,3,5,3,4,5,3,5,3,1,62,5,4,7,7,7,7,,5eb36671-15fd-59be-ded9-ae4881d92782,62,1,9,1,1,6,3,3,32773
1,3,2,3,3,2,2,3,2,3,2,4,2,3,1,3,3,3,5,2,7,5,3,5,3,6,3,4,2,6,5,5,6,2,,8,5,4,2,1,4,3,4,4,4,3,1,18,"5,8",6,4,7,4,2,,5eb3660c-cae9-947d-6415-6d48660ab3e5,28,1,21,3,1,6,4,2,44287
1,1,3,3,3,2,5,3,3,2,1,3,1,2,3,2,3,3,5,9,9,9,7,9,9,7,9,5,7,1,9,1,9,1,9,1,9,1,5,1,5,5,6,6,4,2,1,64,5,7,6,6,5,2,No,5eb36457-20bd-0dd8-dd96-e48f0dc44e63,63,1,23,1,1,2,10,2,63440
1,4,2,4,3,2,3,2,1,3,2,3,1,3,1,4,4,3,5,3,8,2,7,9,2,9,3,2,7,7,2,7,1,1,8,1,9,5,1,1,5,5,6,4,5,1,1,51,5,4,6,7,7,2,Very interesting!!,5eb36581-9fbd-305f-5556-2066bcece14a,51,1,20,1,1,5,2,4,95127
1,3,3,2,3,2,4,2,4,3,2,5,2,4,3,3,2,2,3,5,6,5,5,5,5,5,4,6,5,6,4,5,5,4,5,6,4,5,5,1,6,5,4,4,5,1,1,53,4,5,4,3,4,4,Great survey. Good topics.,5eb36787-d713-41b4-a767-1f12438590ab,52,1,18,15,2,6,2,4,91722
1,1,1,2,1,2,4,2,1,3,1,5,4,3,3,3,2,3,5,5,5,5,1,9,5,9,5,1,4,9,5,6,5,1,6,2,9,2,1,5,7,3,4,1,6,2,1,67,5,7,7,4,6,4,It was a very interesting one and I enjoyed taking it.,5eb36643-eccb-bb6b-2163-73891025fcb8,67,1,11,1,1,6,10,1,17408
1,5,1,3,3,2,1,3,3,3,3,3,3,5,3,3,3,3,5,5,5,5,4,4,5,4,5,5,5,4,4,5,5,4,5,5,4,5,5,1,4,4,4,4,7,2,1,41,4,4,4,4,4,4,no comments,5eb36793-6ed8-5f5d-6441-c26c222c6d81,41,1,21,15,14,2,10,3,32817
1,4,4,2,3,4,4,3,4,4,4,3,3,2,3,3,3,3,3,4,4,6,8,6,3,4,2,4,2,6,4,3,3,4,3,6,3,5,3,1,3,6,5,4,6,3,1,19,3,4,4,4,4,4,I’m not going back because I’m ,5eb3668b-05f6-9b74-1b97-18a6c5a3a4f3,20,1,5,2,1,5,1,3,28212
1,1,4,2,3,2,2,1,5,3,4,2,2,1,3,2,2,2,2,8,6,2,2,6,3,6,3,2,6,4,8,7,7,3,4,8,4,3,2,1,5,1,2,1,4,2,1,63,5,4,4,7,7,1,No,5eb3683b-8e4e-b882-d447-660a20776af0,63,1,12,1,1,2,10,3,76082
1,2,2,3,3,3,3,3,3,3,1,3,3,3,3,5,2,3,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,3,1,69,5,5,6,6,6,3,good survey,5eb3682d-12df-b577-44bd-40a4fd57845e,69,1,4,1,1,2,4,1,18640
1,2,1,2,2,2,4,1,3,2,1,3,2,2,2,3,4,2,5,4,5,8,7,6,4,5,6,4,3,3,5,5,3,1,6,5,6,5,1,5,2,4,4,4,4,3,2,67,5,4,6,7,4,4,interesting ,5eb3664b-7b0f-fb4d-9a35-57325695c2b9,67,2,2,1,1,2,3,2,51104
1,2,4,4,4,2,4,2,4,3,4,2,4,2,4,5,4,3,5,7,9,8,7,7,9,8,7,7,7,9,7,6,6,1,8,8,9,7,7,4,6,1,1,1,4,2,1,67,5,4,7,7,7,4,No comment ,5eb3667a-6979-22ce-9ff2-35684859f791,67,1,4,1,1,2,10,3,34691
1,1,1,2,1,2,1,1,1,3,1,2,1,1,1,3,1,3,5,5,1,1,1,9,1,5,1,1,5,1,1,5,1,1,5,5,5,1,1,4,6,3,3,2,6,3,1,60,5,4,7,7,4,2,"It seemed overly antagonistic, like it was written with an intent to apply social pressure against thinking independently. I thought the wrong questions were being asked if the purpose was to identify independent thinkers and why they may think differently than others. Just my two cents worth...",5eb36220-4833-92af-2c64-9488ac5d6a62,60,1,19,1,1,6,4,3,77095
1,3,1,5,1,2,1,1,1,3,1,3,1,3,1,3,1,2,1,5,5,7,6,7,8,3,6,1,8,3,6,4,4,2,9,5,5,4,1,1,7,2,3,2,4,2,2,45,4,4,7,7,7,1,,5eb367ac-f447-4bf4-df57-0e283ff1e29d,45,2,15,15,9,3,10,4,95130
1,2,3,2,2,2,3,1,3,3,2,3,2,2,3,2,2,2,5,6,6,5,6,8,5,5,5,3,5,7,5,7,7,7,7,8,5,5,2,4,4,3,3,4,4,1,1,63,5,4,6,7,5,1,,5eb367ec-4c98-1d56-3a29-9e1c7856a108,63,1,15,1,1,2,2,3,19701
1,3,5,2,5,2,5,2,1,3,1,4,1,3,1,3,3,3,4,5,3,2,1,9,3,6,5,1,6,3,5,3,3,2,5,1,6,3,1,4,7,3,4,2,5,3,2,73,5,2,7,7,7,3,,5eb366e2-1f1a-7419-7b3b-4d3c22560ace,73,2,4,1,1,4,5,2,43232
1,4,2,2,2,2,3,3,4,3,1,3,3,3,1,3,4,3,2,5,8,5,7,8,4,8,5,3,7,5,4,7,1,5,6,1,3,5,1,1,5,3,4,5,5,2,1,40,5,6,7,7,7,2,Very interesting,5eb36767-7c30-560b-6bf8-864303c84131,40,1,16,1,1,4,9,1,6810
1,2,2,2,2,2,4,3,1,2,2,4,1,3,1,2,1,3,5,3,6,3,7,7,5,8,5,2,8,6,2,6,2,5,6,4,9,5,1,1,2,2,2,2,6,2,1,52,5,6,6,7,6,7,Yes,5eb36751-f154-e731-6b6d-fd381fd05e67,52,1,4,1,1,6,9,3,73162
1,1,5,1,5,2,5,1,5,5,5,2,5,3,5,2,4,3,5,9,2,9,1,1,9,2,9,8,1,1,9,1,9,8,1,9,2,1,9,1,7,1,1,1,5,2,1,45,5,4,7,4,4,2,,5eb3683f-64ff-4e1c-1d0d-e29a202b359a,45,1,20,1,1,4,10,1,14075
1,1,1,2,1,2,1,2,1,4,1,2,1,2,1,3,1,2,1,3,9,1,8,8,4,8,2,1,3,6,7,7,1,1,7,1,9,3,1,1,4,2,3,2,5,2,1,50,5,7,4,7,7,4,,5eb36771-c727-1cf2-9d67-aeb565afb9ce,50,1,19,1,1,3,10,2,55020
1,1,1,3,1,2,1,1,1,3,1,3,1,3,1,3,1,2,1,1,5,5,5,5,1,9,5,1,9,5,5,5,5,1,5,5,9,5,1,5,2,4,4,4,4,1,1,61,5,1,7,7,1,7,People aren’t perfect ,5eb36790-e1b9-a2c7-26c1-15538192393f,61,1,20,1,1,2,2,2,62232
1,1,5,2,1,2,4,3,1,3,1,3,1,3,1,3,1,3,5,5,9,2,8,8,3,9,5,5,7,9,6,8,5,5,5,4,9,5,5,4,4,4,4,3,5,3,2,63,7,4,7,7,7,6,"I am aware that new information can change my mind.  I know I don't know everything.  However, I trust in God & my intuition.",5eb3658f-fedd-ccd7-526e-76f59483ba55,62,2,3,15,1,5,4,2,55428
1,4,3,5,3,2,3,3,3,2,3,4,3,5,5,5,3,2,5,3,4,4,4,9,2,3,1,5,5,4,6,8,8,5,3,7,6,5,6,4,7,4,4,4,6,1,1,46,5,1,7,7,7,4,No,5eb3689f-469e-4ebe-eb4c-e436809287fd,47,1,13,1,1,6,1,1,2453
1,2,3,4,2,4,2,2,1,2,1,3,1,3,3,4,4,3,5,5,7,5,4,6,6,8,5,5,4,5,5,5,4,3,7,3,7,5,5,1,6,6,6,6,5,1,2,67,5,3,6,7,7,4,interesting qyestions,5eb366b3-7bdb-c016-a5af-c5733612957f,67,2,12,1,1,5,1,4,95632
1,2,2,4,1,2,1,2,3,3,1,3,1,3,1,3,1,3,5,5,8,4,7,3,5,7,4,2,5,7,5,7,2,4,5,1,8,5,1,1,2,3,4,3,7,2,1,33,5,7,5,6,5,4,,5eb3677a-b1ac-d043-5e49-a8f6a2384e53,33,1,4,1,1,3,9,1,19056
1,1,3,2,2,3,3,1,2,3,2,2,3,1,3,4,3,3,2,6,4,8,2,8,6,6,7,7,4,5,8,2,3,3,2,8,7,1,2,1,6,1,1,1,6,1,1,66,5,4,6,7,7,4,no,5eb367cd-4d6c-5e2c-789d-37ca5ad32334,66,1,5,1,1,6,1,3,73005
1,2,2,2,2,2,1,2,2,3,2,3,2,1,4,3,3,2,2,8,8,8,8,8,8,8,8,8,8,8,8,8,9,8,9,8,8,8,8,4,1,3,3,3,4,2,2,70,5,4,7,7,4,5,No,5eb365b6-9096-958b-f1c9-820ded5b2906,70,2,4,1,1,2,9,2,43758
1,4,4,2,4,4,4,4,4,4,4,4,3,4,4,5,4,3,5,5,7,7,8,8,8,7,7,8,4,8,7,4,8,6,4,8,7,4,7,1,7,4,5,3,5,2,1,53,5,5,6,7,6,1,Nothing else at this moment.,5eb3673c-ec0f-b319-e0e9-7e6f8ba59148,53,1,1,1,1,4,9,1,19061
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eb369b3-0ea1-4d06-8eae-f0cc62ae27b6,52,2,-3105,16,2,2,9,4,92653
1,3,1,4,1,3,1,2,1,3,1,5,1,5,1,5,1,3,1,7,3,6,7,8,7,6,7,5,4,7,6,4,7,5,3,6,5,5,5,1,7,6,6,6,5,1,1,51,3,2,6,6,5,5,,5eb3668e-e822-e51b-8d19-94e94cdcfe83,51,1,14,2,1,4,1,3,33169
1,3,3,4,3,3,2,3,2,3,5,4,5,4,4,5,1,3,5,7,8,7,6,6,8,9,9,7,7,7,7,5,7,9,7,8,8,8,8,1,7,7,7,7,6,1,1,36,5,7,5,7,5,6,,5eb36931-4a3c-7e0d-96b5-0d879d7381ad,59,1,24,1,1,6,1,4,82001
1,3,2,2,1,2,1,3,1,3,1,3,1,3,1,3,1,3,5,2,7,3,6,6,5,7,6,2,7,7,2,5,2,2,9,3,7,7,1,5,7,3,4,3,7,2,1,65,5,7,7,7,6,5,no,5eb366d1-5942-3ee8-0739-de6ca912716b,65,1,12,5,1,7,9,2,61201
1,1,1,2,3,2,1,3,2,2,3,3,1,3,1,4,2,2,1,5,8,8,3,9,5,9,8,2,2,7,8,7,8,1,7,1,8,2,5,4,6,2,1,4,5,3,1,66,5,7,7,7,4,2,Interesting and we'll designed,5eb367d0-37d1-afb1-b639-e0e08c86b75b,66,1,2,1,1,4,5,3,34653
1,1,1,2,1,2,1,1,1,4,1,2,1,3,1,2,1,3,1,5,8,5,5,6,5,6,2,2,5,6,1,6,5,2,8,1,5,1,1,4,6,3,3,3,6,2,1,63,5,4,5,7,7,4,,5eb365f2-e9cd-d6cb-ed75-cc060ed7a9b5,63,1,11,1,1,6,9,3,42066
1,5,2,4,1,5,1,4,1,2,1,5,1,5,1,5,1,3,1,2,5,2,5,7,5,8,5,1,5,6,7,3,1,1,5,2,8,5,2,5,7,7,7,7,7,4,2,72,5,2,6,6,6,4,,5eb366e0-12c3-596d-05b4-a5ce29e4eaf4,72,2,5,1,1,7,6,1,2476
1,1,2,3,3,3,2,1,,3,3,5,3,5,2,4,1,2,3,5,5,5,5,9,3,8,7,2,5,5,5,3,3,5,3,3,8,5,2,4,1,4,4,4,4,5,1,47,5,4,6,7,7,5,,5eb367a0-49ef-b44a-d2a0-81af77930576,47,1,7,1,1,-3105,8,1,1843
1,5,2,1,1,2,,1,1,4,1,2,4,3,5,3,2,2,5,8,9,9,8,9,9,6,9,9,2,6,9,2,9,3,9,5,8,2,8,1,6,1,1,1,5,2,2,63,5,7,7,7,4,4,I enjoyed all the comments,5eb3661d-9abd-9410-da51-820e1077431c,63,2,1,1,1,3,10,3,37683
1,1,2,1,1,2,3,2,3,4,3,5,5,1,2,3,5,3,5,8,8,9,8,9,9,9,9,8,5,9,9,9,8,7,9,9,5,6,8,1,4,4,7,7,7,1,2,36,5,2,6,7,7,1,it was good,5eb366b1-bf2c-d15f-2f74-ff046856746d,35,2,14,1,1,7,1,1,10009
1,2,1,1,5,2,3,3,2,2,1,3,2,2,4,3,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1,1,1,1,5,2,2,55,5,6,4,7,7,4,,5eb3669f-974f-519e-de21-b226e06d5584,55,2,5,1,1,4,10,4,85338
1,2,3,3,1,3,1,2,3,2,1,4,1,4,3,5,4,3,1,1,1,1,5,5,1,9,1,1,1,9,5,9,3,5,5,1,5,5,1,5,4,5,5,4,6,3,1,73,5,4,6,6,4,5,,5eb367e8-48e3-08d9-3f90-b8cdbfed01ed,73,1,18,1,1,6,4,4,96778
1,2,1,4,1,3,1,1,1,2,1,4,1,2,1,3,1,3,1,3,7,5,7,9,5,8,5,1,7,9,7,5,2,2,9,3,5,7,1,1,4,3,3,4,6,2,1,62,5,5,6,7,7,2,,5eb3686a-c2f0-c0ed-55ed-7a5d7200c36f,62,1,8,1,1,6,9,1,7748
1,3,3,3,2,3,2,2,2,3,2,4,2,1,3,4,3,3,5,5,7,3,6,5,4,5,3,6,8,4,3,5,2,3,2,5,5,7,2,5,1,2,2,2,4,3,2,59,5,4,7,7,7,1,,5eb365e1-9212-ba64-3d41-6d9eab82e58c,59,2,1,1,1,2,4,3,34997
1,3,1,2,3,2,3,2,1,3,1,2,4,3,1,3,1,3,5,8,8,8,9,9,7,9,7,1,7,8,7,7,7,1,5,1,9,2,5,1,4,2,2,2,5,2,1,53,4,5,7,7,7,1,None,5eb360a9-e250-ec0a-274c-014c7d73c5b7,53,1,19,15,2,4,9,3,78413
1,1,1,2,1,2,1,1,1,3,1,3,1,3,1,3,1,2,1,1,4,3,4,1,2,4,5,2,3,3,8,5,1,2,5,2,2,5,1,5,6,2,2,2,4,2,2,80,5,4,7,7,7,5, I tried to follow the rules 100%,5eb366d8-e3e3-0013-b2a1-b683afe22483,80,2,7,1,1,2,10,4,80233
1,3,3,1,2,3,2,1,1,3,4,5,2,2,1,3,3,2,3,1,,5,,4,,2,9,5,,1,,,,1,,,5,,,2,1,4,4,4,5,1,1,48,5,4,,3,3,4,,5eb367d9-5b60-94c9-a1de-d11a74ecfe9f,48,1,1,1,1,1,2,4,94102
1,3,3,4,3,3,3,3,3,3,2,2,4,3,4,3,3,3,5,5,4,6,6,5,4,6,5,4,4,5,5,5,4,3,5,5,7,5,6,1,3,4,4,3,6,3,1,52,5,6,6,6,5,5,No,5eb36888-289f-2519-aee7-f0750e4e2903,52,1,13,1,1,6,5,3,77469
1,3,3,2,4,2,4,3,3,3,4,4,3,3,2,3,3,3,5,7,5,9,5,5,9,8,8,5,7,1,8,1,8,8,5,6,7,7,5,1,7,4,6,2,7,3,1,45,5,1,7,7,7,1,None,5eb3683b-8872-aebf-51c8-48f8b781bef5,45,1,13,1,1,7,4,1,10003
1,4,2,1,1,5,4,1,3,4,1,5,5,3,2,5,1,4,1,1,9,5,1,9,5,5,1,5,1,5,5,5,5,9,9,5,5,9,1,5,1,4,7,1,4,2,1,25,5,2,2,6,7,1,No not really,5eb36999-6f6c-2c1d-5c8a-8c76694331ec,51,1,3,1,2,6,10,1,19347
1,1,5,1,5,5,5,2,5,5,5,5,5,1,5,5,5,5,5,9,1,9,1,9,9,9,9,9,1,9,9,9,9,9,1,1,9,9,9,4,7,1,1,1,7,2,1,73,5,1,7,7,7,1,Well done and to the point - Thank Yoy !,5eb367b1-b46c-e463-f442-33dd052854f4,73,1,19,1,1,7,10,2,55403
1,2,2,2,2,2,2,3,2,3,2,4,1,1,5,3,3,2,1,9,1,9,1,1,9,1,9,9,1,1,9,1,9,1,1,9,1,1,9,4,7,1,1,1,4,2,1,62,"4,5",7,7,7,7,1,None ,5eb3647f-4461-3f1d-4c8e-9d49c2d8445d,62,1,9,1,1,2,10,3,42066
1,4,1,4,1,2,1,2,1,3,1,5,3,3,1,5,2,3,5,6,7,4,8,9,5,9,6,8,2,4,5,6,1,2,6,1,9,2,1,4,6,7,7,7,6,1,1,63,3,4,7,7,7,4,none,5eb365ed-e498-a82b-e437-5a06d8c1625e,63,1,6,8,1,6,1,3,32609
1,5,4,2,2,2,4,2,3,3,1,4,3,1,1,5,4,3,5,8,9,7,5,8,8,3,5,5,9,2,6,2,5,1,7,5,3,1,7,5,6,2,2,2,5,2,2,42,7,4,7,7,7,1,It was different and easy.,5eb36625-77cc-e8f2-1d89-0a44fec38b7c,42,2,11,15,1,4,10,4,85040
1,2,3,3,3,2,2,3,3,2,3,3,2,3,3,4,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,1,1,69,5,2,5,5,5,5,none,5eb367db-e9f6-1dff-2176-0caff8d20c6d,69,1,1,1,1,1,2,3,33614
1,1,5,4,1,3,2,,,2,1,3,2,2,2,3,5,2,5,3,7,1,8,9,5,9,5,1,5,5,6,7,1,6,9,1,9,7,3,1,4,3,4,3,6,2,2,73,5,4,7,7,4,4,,5eb35f7e-5f29-8913-1b83-7b2d6a15ca76,73,2,23,1,1,6,9,1,12564
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eb366c9-538e-a2f0-53d0-c62f52b18412,20,1,1,2,1,2,7,2,46616
1,1,5,5,5,2,5,1,2,3,2,2,5,1,5,3,1,3,1,5,5,6,8,4,8,2,5,5,9,5,6,6,5,5,7,9,9,3,5,1,4,2,2,1,4,3,1,51,5,7,6,7,7,4,Enjoyed it. Great b questions,5eb367ff-3229-0b0e-a108-7d50ab8be3ed,51,1,5,1,1,2,5,4,93705
1,1,4,2,5,2,5,3,4,3,3,3,4,2,2,3,3,3,5,7,1,6,1,8,8,6,8,4,2,2,7,3,5,7,7,4,2,1,4,1,7,1,1,2,5,2,1,59,5,6,6,7,7,2,"No, not really.",5eb36878-c0b4-c08e-e109-ab53b005fe25,59,1,9,1,1,5,10,3,37311
1,2,3,5,4,2,3,2,3,2,3,4,3,2,3,5,5,2,3,6,8,5,7,7,5,6,5,9,2,5,7,5,9,1,5,5,5,1,6,4,2,4,4,4,5,3,2,65,5,7,7,7,7,2,None,5eb3695a-b239-2196-16d6-91ca713688fe,65,2,3,1,1,4,3,4,91010
1,1,5,1,5,2,1,2,3,4,4,4,2,1,5,3,4,3,5,3,6,6,8,5,6,6,7,7,7,7,8,5,9,7,7,5,6,3,8,1,6,2,3,1,4,2,1,46,"1,5",5,7,7,7,2,I do not have a comment at the current time ,5eb36867-b4aa-88b0-71a8-08dc5d52d652,46,1,5,1,1,2,10,3,35203
1,5,3,1,5,2,3,4,3,3,1,4,1,2,1,5,3,3,5,,,,,,,,,5,,,,,,,,,,,,1,7,4,4,4,5,2,1,49,5,2,4,7,7,4,"Nope. Thanks!
",5eb36715-a3de-e64e-3c37-006b852c23bc,49,1,6,1,1,4,10,3,29649
1,3,4,2,4,2,4,3,1,3,4,2,4,3,2,3,4,2,4,7,2,6,1,5,9,7,7,1,1,2,5,2,7,1,5,5,9,1,5,4,6,1,1,1,5,2,1,69,5,5,7,7,6,4,"This survey seems one sided to me, just some left wing over tones on parts of it. I voted for Trump and people have the right to disagree with him, but the hatred is something that I never saw coming, both from the media and people on the left.",5eb36866-87d9-ed0d-35af-335ff45bb316,69,1,8,1,1,5,10,4,81504
1,5,5,5,5,2,3,5,5,2,5,4,3,5,5,5,5,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,4,1,30,5,1,7,7,7,7,,5eb36725-df0d-a158-2998-ede8cc937861,32,1,1,1,1,8,7,3,20033
1,2,3,3,4,3,3,2,3,2,3,4,3,1,4,5,4,3,5,6,8,6,7,7,6,8,3,5,7,5,7,6,4,5,7,2,7,5,3,1,6,4,4,4,4,1,1,48,5,6,7,7,7,1,Good survey,5eb3680b-1d64-28b2-87ad-f2d0343fb3e0,48,1,6,1,1,3,1,4,97756
